ChapterNumber,Title,Para
CH871000,CH871000 Telling Customers About Poor Agent Behaviour,"Until the Central Policy Information Disclosure Team has been given the opportunity to comment, or if it has been decided that no disclosure to your customer about the behaviour of their agent is required, the recommended line to take with your customer should be as follows:"
CH871000,CH871000 Telling Customers About Poor Agent Behaviour,“I note that you have appointed X as your agent. The legal responsibility for your taxation affairs remains with you and until further notice I will write to you directly. I will send copies of my letters to your agent.”
CH871000,CH871000 Telling Customers About Poor Agent Behaviour,If your customer asks why you are not dealing with their agent you must explain that as HMRC owes certain duties of confidentiality to the agent you cannot give any further details about your decision.
CH871000,CH871000 Telling Customers About Poor Agent Behaviour,This course of action must not be taken without first advising the agent of your intentions and allowing time for the agent to demonstrate improvements to their behaviour.
CH880000,CH880000 Dishonest Tax Agents: Contents,CH885000    Authorising decisions - process summary
CH883650,CH883650 Penalties: Special Reduction,get full details of why they consider that special reduction is due.
CH883650,CH883650 Penalties: Special Reduction,You must seek all information that you consider relevant to whether there are special circumstances. You can use information powers under FA08/Sch36 to do this.
CH883650,CH883650 Penalties: Special Reduction,When deciding whether a special reduction should be allowed you must consider
CH883650,CH883650 Penalties: Special Reduction,"whether special circumstances are present, see CH170600"
CH883650,CH883650 Penalties: Special Reduction,all circumstances which you have become aware of during your investigation
CH883650,CH883650 Penalties: Special Reduction,whether you need to further clarify anything to establish a special circumstance.
CH883650,CH883650 Penalties: Special Reduction,In most cases you will conclude that there are no special circumstances. You must make a note of the reasons for that decision on the case records and write to the individual to explain why you consider that a special reduction is not due.
CH883650,CH883650 Penalties: Special Reduction,You must not enter into discussions regarding the amount of any special reduction.
CH883650,CH883650 Penalties: Special Reduction,"You must submit the case to Central Policy, You must submit the case to Central Policy,](https://www.gov.uk/hmrc-internal-manuals/compliance-handbook/ch910000) if you consider that a special reduction may be applicable, or if an individual disputes your refusal to give a special reduction. In all cases the submission to TAA must be agreed by the authorising officer who authorises the penalty, see CH883655. if you consider that a special reduction may be applicable, or if an individual disputes your refusal to give a special reduction. In all cases the submission to TAA must be agreed by the authorising officer who authorises the penalty, see CH883655."
CH883650,CH883650 Penalties: Special Reduction,Your submission to TAA must include a summary of
CH883650,CH883650 Penalties: Special Reduction,the decisions and considerations leading to the penalty chargeable
CH883650,CH883650 Penalties: Special Reduction,the individual’s representations (if any) about special reduction
CH883650,CH883650 Penalties: Special Reduction,"your considerations, decision and reasoning about whether you consider that a special reduction is appropriate."
CIRD42010,CIRD42010 Re-Organisations: Overview,Clearances
CIRD42010,CIRD42010 Re-Organisations: Overview,"Where a clearance, either statutory or non-statutory, is given concerning either a cross-border transaction or a Permanent Establishment then it is likely that this is a cross-border ruling and should therefore be exchanged under the EU Directive 2011/16 (“the DAC”). Guidance on what constitutes a ruling for the purposes of the DAC can be found in the International Exchange of Information Manual at IEIM550100. Such a ruling should be reported to the JITSIC team and guidance on how to do this, including the template to use, is at IEIM570900."
COG932200,COG932200 Action Following A Direction: Contents,COG932290    Direction notice ‘excess amount’ is incorrect
COMPLIANCE-HANDBOOK,Compliance Handbook Manual,CHUPDATE001    Update index
CTM18200,CTM18200 Set-Off Of ACT: Accounting Periods Ending On Or Before 5 April 1999,The ACT available for set-off against a company’s liability for an accounting period is the total of any ACT:
CTM18200,CTM18200 Set-Off Of ACT: Accounting Periods Ending On Or Before 5 April 1999,"paid in respect of any distribution made in the accounting period,"
CTM18200,CTM18200 Set-Off Of ACT: Accounting Periods Ending On Or Before 5 April 1999,"any surplus carried forward from the previous accounting period under Section 239 (4),"
CTM18200,CTM18200 Set-Off Of ACT: Accounting Periods Ending On Or Before 5 April 1999,"any amount surrendered to the company under ICTA88/S240 (1), and"
CTM18200,CTM18200 Set-Off Of ACT: Accounting Periods Ending On Or Before 5 April 1999,any amount carried back under Section 239 (3) from an accounting period beginning before 6 April 1999.
CTM18200,CTM18200 Set-Off Of ACT: Accounting Periods Ending On Or Before 5 April 1999,"The amount of the set-off is limited to an amount equal to the ACT that would have beenpayable in respect of a distribution made at the end of the period of an amount which, together with the ACT thereon, is equal to the company’s CT profit for the accounting period."
CTM18200,CTM18200 Set-Off Of ACT: Accounting Periods Ending On Or Before 5 April 1999,Guidance on the regime for accounting periods ending before 6 April 1999 can be found at](https://www.gov.uk/hmrc-internal-manuals/company-taxation-manual/ctm20000) onwards.
CTM20105,CTM20105 ACT: Set-Off Against CT On Profits: Introduction,and
CTM20105,CTM20105 ACT: Set-Off Against CT On Profits: Introduction,"that ACT was not repaid in accordance with ICTA88/SCH13/PARA4 (CTM22080) or ICTA88/SCH13/PARA4A (CTM22085),"
CTM20105,CTM20105 ACT: Set-Off Against CT On Profits: Introduction,and
CTM20105,CTM20105 ACT: Set-Off Against CT On Profits: Introduction,"the ACT was not surrendered under ICTA88/S240,"
CTM20105,CTM20105 ACT: Set-Off Against CT On Profits: Introduction,the ACT was to be set-off against its liability to CT on its profits for that accounting period.
CTM20105,CTM20105 ACT: Set-Off Against CT On Profits: Introduction,"The company could claim to have any surplus ACT set-off against CT on the company’s profits for earlier accounting periods ([## ICTA88/S239 (3), (4), (5) & ICTA88/S240"
CTM20105,CTM20105 ACT: Set-Off Against CT On Profits: Introduction,ICTA88/S239 was repealed in relation to accounting periods beginning on or after 6April 1999.
CTM20105,CTM20105 ACT: Set-Off Against CT On Profits: Introduction,"Prior to this, the rules for setting off ACT against CT were broadly as follows."
CTM20105,CTM20105 ACT: Set-Off Against CT On Profits: Introduction,Set-off against CT
CTM20105,CTM20105 ACT: Set-Off Against CT On Profits: Introduction,"Subject to certain limitations, where a company:"
CTM20105,CTM20105 ACT: Set-Off Against CT On Profits: Introduction,"paid ACT in respect of any distribution made in an accounting period,"
CTM20105,CTM20105 ACT: Set-Off Against CT On Profits: Introduction,and
CTM20105,CTM20105 ACT: Set-Off Against CT On Profits: Introduction,"that ACT was not repaid in accordance with ICTA88/SCH13/PARA4 (CTM22080) or ICTA88/SCH13/PARA4A (CTM22085),"
