ChapterNumber,CharCountDiff,LevDistance,Link,ParaBreakdown,Title
CTM81040,1.0,8.0,View changes,"[[['t2', 4, '50.0%'], ['t4', 1, '12.5%']]]",CTM81040 Equity Holders - Subsidiary Assets Available To
CTM81060,22.0,25.0,View changes,"[[['t9', 272, '1088.0%'], ['t10', 493, '1972.0%'], ['t11', 634, '2536.0%'], ['t12', 427, '1708.0%'], ['t13', 483, '1932.0%'], ['t14', 436, '1744.0%'], ['t15', 99, '396.0%'], ['t16', 11, '44.0%']]]",CTM81060 Limited Rights
CTM81080,1330.0,1431.0,View changes,"[[['t6', 283, '19.78%'], ['t7', 165, '11.53%'], ['t8', 75, '5.24%'], ['t9', 72, '5.03%'], ['t10', 71, '4.96%']]]",CTM81080 Varying And Limited Rights - Effect
CTM81105,2473.0,3674.0,View changes,"[[['t13', 1, '0.03%'], ['t14', 93, '2.53%'], ['t15', 58, '1.58%'], ['t16', 49, '1.33%'], ['t17', 107, '2.91%']]]","CTM81105 Option, Limited & Varying Rights"
CTM81205,5.0,7.0,View changes,"[[['t1', 1, '14.29%'], ['t6', 1, '14.29%'], ['t11', 1, '14.29%'], ['t12', 1, '14.29%'], ['t13', 1, '14.29%']]]",CTM81205 Introduction
CTM81210,3.0,7.0,View changes,"[[['t5', 1, '14.29%'], ['t6', 1, '14.29%'], ['t7', 1, '14.29%']]]",CTM81210 Computation Of ACT Available
CTM81215,5.0,9.0,View changes,"[[['t1', 1, '11.11%'], ['t2', 1, '11.11%'], ['t3', 1, '11.11%'], ['t5', 1, '11.11%'], ['t9', 1, '11.11%']]]",CTM81215 Effect Of Surrender
CTM81220,4.0,10.0,View changes,"[[['t4', 1, '10.0%'], ['t6', 1, '10.0%'], ['t7', 1, '10.0%'], ['t8', 1, '10.0%']]]",CTM81220 Order Of Set-Off
CTM81225,5.0,9.0,View changes,"[[['t1', 1, '11.11%'], ['t16', 1, '11.11%'], ['t17', 1, '11.11%'], ['t18', 1, '11.11%'], ['t19', 1, '11.11%']]]",CTM81225 Change Of Ownership: ACT Previously Surrendered
CTM81230,5.0,9.0,View changes,"[[['t5', 1, '11.11%'], ['t14', 1, '11.11%'], ['t20', 1, '11.11%'], ['t21', 1, '11.11%'], ['t25', 1, '11.11%']]]",CTM81230 Change Of Ownership: ACT Previously Held
CTM81235,4.0,9.0,View changes,"[[['t1', 1, '11.11%'], ['t2', 1, '11.11%'], ['t3', 1, '11.11%'], ['t4', 1, '11.11%']]]",CTM81235 Interest On Unpaid Tax Pre CT Pay And File (CTPF)
CTM81245,3.0,7.0,View changes,"[[['t1', 1, '14.29%'], ['t2', 1, '14.29%'], ['t9', 1, '14.29%']]]",CTM81245 Arrangements Regarding Control
CTM81250,2.0,8.0,View changes,"[[['t1', 1, '12.5%'], ['t10', 1, '12.5%']]]",CTM81250 Entitlement To Profits And Assets
CTM81255,6.0,11.0,View changes,"[[['t1', 1, '9.09%'], ['t13', 1, '9.09%'], ['t14', 1, '9.09%'], ['t15', 1, '9.09%'], ['t16', 1, '9.09%'], ['t21', 1, '9.09%']]]",CTM81255 Claims
CTM81260,3.0,7.0,View changes,"[[['t1', 1, '14.29%'], ['t2', 1, '14.29%'], ['t3', 1, '14.29%']]]",CTM81260 Interaction Of ICTA88/S239 (1) & ICTA88/S240
CTM81275,3.0,7.0,View changes,"[[['t1', 1, '14.29%'], ['t6', 1, '14.29%'], ['t7', 1, '14.29%']]]",CTM81275 Date Of Arrangements
CTM81280,2.0,6.0,View changes,"[[['t5', 1, '16.67%'], ['t12', 1, '16.67%']]]",CTM81280 Information About Arrangements
CTM81502,7.0,11.0,View changes,"[[['t1', 1, '9.09%'], ['t2', 1, '9.09%'], ['t5', 1, '9.09%'], ['t6', 1, '9.09%'], ['t7', 1, '9.09%'], ['t11', 1, '9.09%'], ['t12', 1, '9.09%']]]",CTM81502 Groups: Group Relief: Surrendering Company Not UK Resident: Outline
CTM81505,1.0,6.0,View changes,"[[['t4', 1, '16.67%']]]",CTM81505 Groups: Group Relief: Surrendering Company Not UK Resident: Companies Affected
CTM81510,2.0,7.0,View changes,"[[['t1', 1, '14.29%'], ['t2', 1, '14.29%']]]",CTM81510 Groups: Group Relief: Surrendering Company Not UK Resident: Amount Of The Loss: Overview
CTM81515,3.0,8.0,View changes,"[[['t1', 1, '12.5%'], ['t2', 1, '12.5%'], ['t3', 1, '12.5%']]]",CTM81515 Groups: Group Relief: Surrendering Company Not UK Resident: Amount Of The Loss: The Equivalence Condition
CTM81520,2.0,7.0,View changes,"[[['t1', 1, '14.29%'], ['t2', 1, '14.29%']]]",CTM81520 Groups: Group Relief: Surrendering Company Not UK Resident: Amount Of The Loss: The EEA Tax Loss Condition
CTM81525,3.0,8.0,View changes,"[[['t1', 1, '12.5%'], ['t6', 1, '12.5%'], ['t7', 1, '12.5%']]]",CTM81525 Groups: Group Relief: Surrendering Company Not UK Resident: Amount Of The Loss: The Qualifying Loss Condition
CTM81530,1.0,6.0,View changes,"[[['t1', 1, '16.67%']]]",CTM81530 Groups: Group Relief: Surrendering Company Not UK Resident: Amount Of The Loss: The Qualifying Loss Condition: Current & Previous Periods
CTM81535,1.0,6.0,View changes,"[[['t1', 1, '16.67%']]]",CTM81535 Groups: Group Relief: Surrendering Company Not UK Resident: Amount Of The Loss: The Qualifying Loss Condition: Future Periods
CTM81540,2.0,7.0,View changes,"[[['t1', 1, '14.29%'], ['t2', 1, '14.29%']]]",CTM81540 Groups: Group Relief: Surrendering Company Not UK Resident: Amount Of The Loss: The Qualifying Loss Condition: Not Otherwise Given
CTM81545,6.0,11.0,View changes,"[[['t1', 1, '9.09%'], ['t2', 1, '9.09%'], ['t3', 1, '9.09%'], ['t4', 1, '9.09%'], ['t5', 1, '9.09%'], ['t6', 1, '9.09%']]]",CTM81545 Groups: Group Relief: Surrendering Company Not UK Resident: Amount Of The Loss: The Precedence Condition
CTM81550,1.0,6.0,View changes,"[[['t1', 1, '16.67%']]]",CTM81550 Groups: Group Relief: Surrendering Company Not UK Resident: Amount Of The Loss: The Unallowable Loss Rule
CTM81555,1.0,7.0,View changes,"[[['t1', 1, '14.29%']]]",CTM81555 Groups: Group Relief: Surrendering Company Not UK Resident: Amount Of The Loss: Unallowable Losses And Arrangements
CTM81560,3.0,7.0,View changes,"[[['t1', 1, '14.29%'], ['t2', 1, '14.29%'], ['t4', 1, '14.29%']]]",CTM81560 Groups: Group Relief: Surrendering Company Not UK Resident: Amount Of The Loss: UK Recomputation
CTM81565,4.0,8.0,View changes,"[[['t1', 1, '12.5%'], ['t2', 1, '12.5%'], ['t3', 1, '12.5%'], ['t8', 1, '12.5%']]]",CTM81565 Groups: Group Relief: Surrendering Company Not UK Resident: Amount Of The Loss: UK Recomputation: Residence
CTM81570,5.0,9.0,View changes,"[[['t1', 1, '11.11%'], ['t2', 1, '11.11%'], ['t3', 1, '11.11%'], ['t4', 1, '11.11%'], ['t8', 1, '11.11%']]]",CTM81570 Groups: Group Relief: Surrendering Company Not UK Resident: Amount Of The Loss: UK Recomputation: Accounting Periods
CTM81575,3.0,9.0,View changes,"[[['t1', 1, '11.11%'], ['t2', 1, '11.11%'], ['t6', 1, '11.11%']]]",CTM81575 Groups: Group Relief: Surrendering Company Not UK Resident: Amount Of The Loss: UK Recomputation: Capital Allowances
CTM81580,3.0,7.0,View changes,"[[['t1', 1, '14.29%'], ['t2', 1, '14.29%'], ['t3', 1, '14.29%']]]",CTM81580 Groups: Group Relief: Surrendering Company Not UK Resident: Amount Of The Loss: UK Recomputation: Intangible Assets
CTM81585,2.0,6.0,View changes,"[[['t1', 1, '16.67%'], ['t2', 1, '16.67%']]]",CTM81585 Groups: Group Relief: Surrendering Company Not UK Resident: Amount Of The Loss: UK Recomputation: Loan Relationships & Derivative Contracts
CTM81590,6.0,11.0,View changes,"[[['t1', 1, '9.09%'], ['t2', 1, '9.09%'], ['t3', 1, '9.09%'], ['t4', 1, '9.09%'], ['t5', 1, '9.09%'], ['t6', 1, '9.09%']]]",CTM81590 Groups: Group Relief: Surrendering Company Not UK Resident: Amount Of The Loss: Comparison Of UK And Overseas Loss
CTM81595,3.0,7.0,View changes,"[[['t1', 1, '14.29%'], ['t2', 1, '14.29%'], ['t3', 1, '14.29%']]]",CTM81595 Groups: Group Relief: Surrendering Company Not UK Resident: Amount Of The Loss: UK Recomputation: Life Assurance Companies
CTM81600,8.0,12.0,View changes,"[[['t1', 1, '8.33%'], ['t2', 1, '8.33%'], ['t4', 1, '8.33%'], ['t5', 1, '8.33%'], ['t6', 1, '8.33%'], ['t7', 1, '8.33%'], ['t15', 1, '8.33%'], ['t16', 1, '8.33%']]]",CTM81600 Groups: Group Relief: Surrendering Company Not UK Resident: Claims In Respect Of Overseas Losses Of Non Resident Companies: Overview
CTM81605,3.0,9.0,View changes,"[[['t1', 1, '11.11%'], ['t2', 1, '11.11%'], ['t3', 1, '11.11%']]]",CTM81605 Groups: Group Relief: Surrendering Company Not UK Resident: Claims In Respect Of Overseas Losses Of Non Resident Companies: Enquiries
CTM81610,6.0,11.0,View changes,"[[['t1', 1, '9.09%'], ['t2', 1, '9.09%'], ['t4', 1, '9.09%'], ['t5', 1, '9.09%'], ['t7', 1, '9.09%'], ['t8', 1, '9.09%']]]",CTM81610 Groups: Group Relief: Surrendering Company Not UK Resident: Examples: The Precedence Condition
CTM81620,3.0,7.0,View changes,"[[['t1', 1, '14.29%'], ['t4', 1, '14.29%'], ['t5', 1, '14.29%']]]",CTM81620 Groups: Group Relief: Surrendering Company Not UK Resident: Example: The Qualifying Loss Condition
CTM81625,3.0,7.0,View changes,"[[['t1', 1, '14.29%'], ['t4', 1, '14.29%'], ['t8', 1, '14.29%']]]",CTM81625 Groups: Group Relief: Surrendering Company Not UK Resident: Examples: Comparison Of UK And EEA Loss
CTM90105,2.0,6.0,View changes,"[[['t1', 1, '16.67%'], ['t4', 1, '16.67%']]]",CTM90105 CTSA: Introduction: Background
CTM90120,2.0,6.0,View changes,"[[['t1', 1, '16.67%'], ['t2', 1, '16.67%']]]",CTM90120 CTSA: Introduction: Computer System
CTM90130,1.0,5.0,View changes,"[[['t1', 1, '20.0%']]]",CTM90130 CTSA: Introduction: Layout Of Guidance
CTM90140,890.0,940.0,View changes,"[[['t1', 1, '0.11%'], ['t2', 1, '0.11%']]]",CTM90140 CTSA: Introduction: Legislation Applicable
CTM90602,2.0,6.0,View changes,"[[['t1', 1, '16.67%'], ['t13', 1, '16.67%']]]",CTM90602 Corporation Tax Self-Assessment (CTSA): Claims And Elections: Introduction
CTM90625,0.0,5.0,View changes,[[]],CTM90625 Corporation Tax Self-Assessment (CTSA): Claims And Elections: Affecting Only One Accounting Period
CTM90630,0.0,4.0,View changes,[[]],CTM90630 Corporation Tax Self-Assessment (CTSA): Claims And Elections: Affecting More Than One Accounting Period
CTM90650,1.0,5.0,View changes,"[[['t2', 1, '20.0%']]]",CTM90650 Corporation Tax Self-Assessment (CTSA): Claims And Elections: No Fraud Or Neglect
CTM92010,0.0,4.0,View changes,[[]],CTM92010 Corporation Tax Self-Assessment Due Dates
CTM92170,2.0,6.0,View changes,"[[['t4', 2, '33.33%']]]",CTM92170 Corporation Tax Self-Assessment Repayment Of CIS25/SC60 Tax
CTM92180,0.0,6.0,View changes,[[]],CTM92180 Corporation Tax Self-Assessment Late Payment Interest
CTM92190,0.0,5.0,View changes,[[]],CTM92190 Corporation Tax Self-Assessment Late Payment Interest - Tax Deductible
CTM92240,0.0,4.0,View changes,[[]],CTM92240 Corporation Tax Self-Assessment Carry-Back Of Trading Losses Or Non-Trading Deficit - Late Payment Interest
CTM92250,0.0,6.0,View changes,[[]],CTM92250 Corporation Tax Self-Assessment Carry-Back Of Trading Losses Or Non-Trading Deficit - Late Payment Interest - Summary Of Examples
CTM92290,0.0,2.0,View changes,[[]],CTM92290 Corporation Tax Self-Assessment Credit Interest
CTM92310,0.0,2.0,View changes,[[]],CTM92310 Corporation Tax Self-Assessment Repayment Interest
CTM92440,0.0,2.0,View changes,[[]],CTM92440 Corporation Tax Self-Assessment Repayment - Intra-Group Surrender - CTA2010/S963
CTM92460,0.0,2.0,View changes,[[]],CTM92460 Corporation Tax Self-Assessment Repayment - Intra-Group Surrender - Joint Notice
CTM92510,0.0,2.0,View changes,[[]],CTM92510 CTSA: Scope
CTM92520,0.0,2.0,View changes,[[]],CTM92520 CTSA: Large Companies
CTM92530,2.0,4.0,View changes,"[[['t9', 1, '25.0%'], ['t11', 1, '25.0%']]]",CTM92530 CTSA: Special Cases
CTM92550,0.0,2.0,View changes,[[]],CTM92550 CTSA: Identification Of Large Companies
CTM92560,0.0,3.0,View changes,[[]],CTM92560 CTSA: Due Dates: 12 Month Accounting Period
CTM92580,0.0,3.0,View changes,[[]],CTM92580 CTSA: Due Dates: Accounting Period Less Than 12 Months
CTM92600,1.0,4.0,View changes,"[[['t5', 1, '25.0%']]]",CTM92600 CTSA: Amount Due At Each Instalment: Formula
CTM92640,0.0,4.0,View changes,[[]],CTM92640 CTSA: Company Procedure
CTM92650,32.0,1635.0,View changes,"[[['t1', 1, '0.06%'], ['t2', 1, '0.06%'], ['t3', 1, '0.06%'], ['t4', 1, '0.06%'], ['t5', 1, '0.06%'], ['t6', 1, '0.06%'], ['t7', 1, '0.06%'], ['t8', 1, '0.06%'], ['t10', 1, '0.06%'], ['t11', 1, '0.06%'], ['t12', 1, '0.06%'], ['t13', 1, '0.06%'], ['t14', 1, '0.06%'], ['t15', 1, '0.06%'], ['t16', 1, '0.06%'], ['t17', 1, '0.06%'], ['t18', 1, '0.06%'], ['t20', 1, '0.06%'], ['t21', 1, '0.06%'], ['t22', 1, '0.06%'], ['t24', 1, '0.06%'], ['t25', 1, '0.06%'], ['t26', 1, '0.06%'], ['t27', 1, '0.06%'], ['t28', 1, '0.06%'], ['t30', 1, '0.06%'], ['t31', 1, '0.06%'], ['t32', 1, '0.06%'], ['t33', 1, '0.06%'], ['t34', 1, '0.06%'], ['t35', 1, '0.06%'], ['t36', 1, '0.06%']]]",CTM92650 Repayment Before Liability Finally Established
CTM92660,0.0,3.0,View changes,[[]],CTM92660 CTSA: Debit Interest
CTM92680,0.0,4.0,View changes,[[]],CTM92680 CTSA: 'Quarterly Instalment Payer' (QIP) Signal
CTM92710,0.0,3.0,View changes,[[]],CTM92710 CTSA: Calculating Debit And Credit Interest
CTM92740,0.0,3.0,View changes,[[]],CTM92740 CTSA: Intra-Group Surrender: Legislation
CTM92750,0.0,3.0,View changes,[[]],CTM92750 Intra-Group Surrender Excessive Instalment Payments - Procedure
CTM92795,23.0,27.0,View changes,"[[['t9', 24, '88.89%']]]",CTM92795 CTSA: Very Large Companies
CTM92800,0.0,3.0,View changes,[[]],CTM92800 Very Large Companies
CTM92830,0.0,3.0,View changes,[[]],CTM92830 CTSA: Very Large Companies: Bank Levy
CTM93170,3.0,6.0,View changes,"[[['t4', 1, '16.67%'], ['t8', 1, '16.67%'], ['t15', 1, '16.67%']]]",CTM93170 CTSA: Returns: Signature
CTM93180,3.0,7.0,View changes,"[[['t4', 1, '14.29%'], ['t14', 1, '14.29%'], ['t21', 1, '14.29%']]]",CTM93180 CTSA: Accounts To Be Delivered
CTM93240,1.0,4.0,View changes,"[[['t7', 1, '25.0%']]]",CTM93240 CTSA: Overseas Companies
CTM93270,1.0,4.0,View changes,"[[['t42', 1, '25.0%']]]",CTM93270 CTSA: Unsatisfactory Return: Action To Take
CTM93280,20.0,88.0,View changes,"[[['t5', 96, '109.09%']]]",CTM93280 CTSA: Estimated Figures In Returns
CTM93330,2.0,6.0,View changes,"[[['t13', 1, '16.67%'], ['t19', 1, '16.67%']]]",CTM93330 CTSA: Correction Of Return By Revenue
CTM94005,2.0,5.0,View changes,"[[['t1', 1, '20.0%'], ['t2', 1, '20.0%']]]",CTM94005 CTSA: General
CTM94010,2.0,5.0,View changes,"[[['t7', 1, '20.0%'], ['t8', 1, '20.0%']]]",CTM94010 CTSA: Exceptions
CTM94020,3.0,6.0,View changes,"[[['t1', 1, '16.67%'], ['t2', 1, '16.67%'], ['t3', 1, '16.67%']]]",CTM94020 CTSA: Other Types Of Penalty
CTM94030,8.0,11.0,View changes,"[[['t1', 1, '9.09%'], ['t2', 1, '9.09%'], ['t3', 1, '9.09%'], ['t4', 1, '9.09%'], ['t5', 1, '9.09%'], ['t6', 1, '9.09%'], ['t7', 1, '9.09%'], ['t8', 1, '9.09%']]]",CTM94030 CTSA: Concessionary Period
CTM94040,1.0,5.0,View changes,"[[['t1', 1, '20.0%']]]",CTM94040 CTSA: Flat-Rate Penalties
CTM94050,1167.0,1193.0,View changes,"[[['t11', 1, '0.08%'], ['t14', 15, '1.26%'], ['t15', 105, '8.8%'], ['t16', 14, '1.17%'], ['t17', 70, '5.87%']]]",CTM94050 CTSA: Higher Rate Penalties
CTM94060,2.0,5.0,View changes,"[[['t5', 1, '20.0%'], ['t14', 1, '20.0%']]]",CTM94060 CTSA: Tax-Related Penalties
CTM94070,2.0,5.0,View changes,"[[['t27', 1, '20.0%'], ['t36', 1, '20.0%']]]",CTM94070 CTSA: Amount Of Tax Unpaid
CTM94080,2.0,6.0,View changes,"[[['t1', 1, '16.67%'], ['t2', 1, '16.67%']]]",CTM94080 CTSA: Amount Of Tax Unpaid: Surrender Of Refund
CTM94090,3.0,6.0,View changes,"[[['t1', 1, '16.67%'], ['t5', 1, '16.67%'], ['t6', 1, '16.67%']]]",CTM94090 CTSA: Interaction Of Flat-Rate & Tax-Related Penalties
CTM94100,6.0,9.0,View changes,"[[['t5', 1, '11.11%'], ['t9', 1, '11.11%'], ['t10', 1, '11.11%'], ['t11', 1, '11.11%'], ['t19', 1, '11.11%'], ['t20', 1, '11.11%']]]",CTM94100 CTSA: Companies Act Extension
CTM94110,2.0,5.0,View changes,"[[['t1', 1, '20.0%'], ['t2', 1, '20.0%']]]",CTM94110 CTSA: Companies Act Extension: Overseas Company
CTM94120,1.0,4.0,View changes,"[[['t11', 1, '25.0%']]]",CTM94120 CTSA: Companies Act Extension: Examples
CTM94130,2.0,5.0,View changes,"[[['t1', 1, '20.0%'], ['t2', 1, '20.0%']]]",CTM94130 CTSA: Further Time
CTM94140,6.0,10.0,View changes,"[[['t1', 1, '10.0%'], ['t2', 1, '10.0%'], ['t3', 1, '10.0%'], ['t4', 1, '10.0%'], ['t5', 1, '10.0%'], ['t6', 1, '10.0%']]]",CTM94140 CTSA: Reasonable Excuse
CTM94160,2.0,5.0,View changes,"[[['t1', 1, '20.0%'], ['t2', 1, '20.0%']]]",CTM94160 CTSA: Concessionary Period: Operation Of
CTM94170,1.0,4.0,View changes,"[[['t14', 1, '25.0%']]]",CTM94170 CTSA: Concessionary Period: Postal Delay During
CTM94180,2.0,6.0,View changes,"[[['t1', 1, '16.67%'], ['t7', 1, '16.67%']]]",CTM94180 CTSA: Concessionary Period: 'Last Business Day' Rule
CTM94200,2.0,399.0,View changes,"[[['t5', 1, '0.25%'], ['t6', 1, '0.25%']]]",CTM94200 CTSA: Determination: Procedure
CTM94210,4.0,7.0,View changes,"[[['t1', 1, '14.29%'], ['t2', 1, '14.29%'], ['t3', 1, '14.29%'], ['t4', 1, '14.29%']]]",CTM94210 CTSA: Determination: General Rules
CTM94220,1.0,4.0,View changes,"[[['t1', 1, '25.0%']]]",CTM94220 CTSA: Determination: Appeals Against
CTM94230,1.0,3.0,View changes,"[[['t1', 1, '33.33%']]]",CTM94230 CTSA: Determination: Postponement Provisions Not Applicable
CTM94240,2.0,4.0,View changes,"[[['t1', 1, '25.0%'], ['t2', 1, '25.0%']]]",CTM94240 CTSA: More Than One Tax-Related Penalty For The Same Accounting Period
CTM94250,1.0,3.0,View changes,"[[['t1', 1, '33.33%']]]",CTM94250 CTSA: Time Limits
CTM95005,0.0,2.0,View changes,[[]],CTM95005 Corporation Tax Self-Assessment (CTSA): Assessments: General
CTM95010,0.0,2.0,View changes,[[]],CTM95010 Corporation Tax Self-Assessment (CTSA): Assessments: Normal Due Date Unaffected
CTM95050,0.0,2.0,View changes,[[]],CTM95050 Corporation Tax Self-Assessment (CTSA): Assessments: Discovery - When Prohibited
CTM95080,1.0,3.0,View changes,"[[['t9', 1, '33.33%']]]",CTM95080 Corporation Tax Self-Assessment (CTSA): Assessments: Discovery: Information Available - Onus On Company
CTM95130,0.0,3.0,View changes,[[]],CTM95130 Corporation Tax Self-Assessment (CTSA): Assessments: Appeals
CTM95140,1685.0,1690.0,View changes,"[[['t20', 143, '8.46%'], ['t21', 136, '8.05%'], ['t22', 191, '11.3%'], ['t23', 77, '4.56%'], ['t24', 110, '6.51%'], ['t25', 123, '7.28%'], ['t26', 150, '8.88%'], ['t27', 38, '2.25%'], ['t28', 58, '3.43%']]]",CTM95140 Corporation Tax Self-Assessment (CTSA): Assessments: Recovery Of Excessive Repayments
CTM95305,1.0,4.0,View changes,"[[['t1', 1, '25.0%']]]",CTM95305 CTSA: Power To Make
CTM95310,1.0,4.0,View changes,"[[['t1', 1, '25.0%']]]",CTM95310 CTSA: Timing
CTM95320,1.0,3.0,View changes,"[[['t5', 1, '33.33%']]]",CTM95320 CTSA: Period For Which Made
CTM95330,2.0,5.0,View changes,"[[['t1', 1, '20.0%'], ['t11', 1, '20.0%']]]",CTM95330 CTSA: When Of No Effect
CTM95340,3.0,6.0,View changes,"[[['t1', 1, '16.67%'], ['t6', 1, '16.67%'], ['t11', 1, '16.67%']]]",CTM95340 CTSA: Review
CTM95350,1.0,4.0,View changes,"[[['t12', 1, '25.0%']]]",CTM95350 CTSA: Filing Date Ascertainable?
CTM95360,4.0,7.0,View changes,"[[['t1', 1, '14.29%'], ['t6', 1, '14.29%'], ['t10', 1, '14.29%'], ['t15', 1, '14.29%']]]",CTM95360 CTSA: Partial Compliance With Notice To Deliver
CTM95370,6.0,9.0,View changes,"[[['t1', 1, '11.11%'], ['t2', 1, '11.11%'], ['t3', 1, '11.11%'], ['t4', 1, '11.11%'], ['t12', 1, '11.11%'], ['t13', 1, '11.11%']]]",CTM95370 CTSA: Of Dates Payable
CTM95390,1.0,3.0,View changes,"[[['t3', 1, '33.33%']]]",CTM95390 CTSA: Time Limit
CTM95400,4.0,7.0,View changes,"[[['t5', 1, '14.29%'], ['t10', 1, '14.29%'], ['t11', 1, '14.29%'], ['t48', 1, '14.29%']]]",CTM95400 CTSA: Superseded By SA
CTM95410,1.0,4.0,View changes,"[[['t1', 1, '25.0%']]]",CTM95410 CTSA: Proceedings For Tax Started: Company Makes Return
CTM95420,5.0,8.0,View changes,"[[['t1', 1, '12.5%'], ['t2', 1, '12.5%'], ['t6', 1, '12.5%'], ['t9', 1, '12.5%'], ['t10', 1, '12.5%']]]",CTM95420 CTSA: CTPF: Estimated Assessments
CTM95430,3.0,6.0,View changes,"[[['t1', 1, '16.67%'], ['t6', 1, '16.67%'], ['t11', 1, '16.67%']]]",CTM95430 CTSA: Negative Amounts
CTM95440,4.0,7.0,View changes,"[[['t1', 1, '14.29%'], ['t2', 1, '14.29%'], ['t3', 1, '14.29%'], ['t4', 1, '14.29%']]]",CTM95440 CTSA: Conclusiveness Of Amount
CTM95460,3.0,6.0,View changes,"[[['t1', 1, '16.67%'], ['t2', 1, '16.67%'], ['t8', 1, '16.67%']]]",CTM95460 CTSA: CTPF: Estimated Determination
CTM95470,4.0,8.0,View changes,"[[['t1', 1, '12.5%'], ['t2', 1, '12.5%'], ['t3', 1, '12.5%'], ['t4', 1, '12.5%']]]",CTM95470 CTSA: CTPF: Finality
CTM97002,0.0,3.0,View changes,[[]],CTM97002 Introduction
CTM97005,0.0,3.0,View changes,[[]],CTM97005 Claim To Be Made In Return
CTM97020,0.0,3.0,View changes,[[]],CTM97020 Consent To Surrender
