ChapterNum,Title,Title,Para,Para,ParaShifted,CharacterCountDifference,LevenshteinDistance,AboveLevCharThreshold
CTM97440,CTM97440 Copy Of The Guidance Notes,CTM97440 Copy Of The Guidance Notes,This apportionment only affects the calculation of any tax-related penalty and does not affect interest calculations.,"If one or more of the participating companies does not deliver its company tax return within 18 months after the end of the accounting period (or, if the filing date is later than that, by the filing date), it may be liable to a tax-related penalty. For the purpose of possible liability to any tax-related penalty, and not for any other purpose, the group payment arrangement apportions payments in the following order. To any participating companies:",False,335,474,True
CTM97440,CTM97440 Copy Of The Guidance Notes,CTM97440 Copy Of The Guidance Notes,Top of page,"which have not incurred a late-filing penalty,",False,35,40,True
CTM97440,CTM97440 Copy Of The Guidance Notes,CTM97440 Copy Of The Guidance Notes,Clause 13,"which have incurred a tax-related penalty at the lower rate of 10%,",False,58,62,True
CTM97440,CTM97440 Copy Of The Guidance Notes,CTM97440 Copy Of The Guidance Notes,Removal of companies from the arrangement otherwise than by agreement,which have incurred a tax-related penalty at the higher rate of 20%.,False,1,87,True
CTM97440,CTM97440 Copy Of The Guidance Notes,CTM97440 Copy Of The Guidance Notes,"The nominated company must immediately remove any participating company that ceases to be a member of the group, or which does not have a relevant accounting period. You should tell the group payment team in writing (and see also clause 17). The nominated company can only be changed by agreement and cannot be removed from the group payment arrangement under this clause.",This apportionment only affects the calculation of any tax-related penalty and does not affect interest calculations.,False,255,391,True
CTM97440,CTM97440 Copy Of The Guidance Notes,CTM97440 Copy Of The Guidance Notes,We can remove a company from the arrangement if:,Top of page,False,37,43,True
CTM97440,CTM97440 Copy Of The Guidance Notes,CTM97440 Copy Of The Guidance Notes,"we have reason to believe that it was not a member of the group when it entered the group payment arrangement , or",Clause 13,False,105,116,True
CTM97440,CTM97440 Copy Of The Guidance Notes,CTM97440 Copy Of The Guidance Notes,if we consider that the nominated company should have removed that company but failed to do so.,Removal of companies from the arrangement otherwise than by agreement,False,26,105,True
CTM97440,CTM97440 Copy Of The Guidance Notes,CTM97440 Copy Of The Guidance Notes,"We can do this at any time up to six months after the closing date. If we do, the group payment team will tell the nominated company in writing.","The nominated company must immediately remove any participating company that ceases to be a member of the group, or which does not have a relevant accounting period. You should tell the group payment team in writing (and see also clause 17). The nominated company can only be changed by agreement and cannot be removed from the group payment arrangement under this clause.",False,228,453,True
CTM97440,CTM97440 Copy Of The Guidance Notes,CTM97440 Copy Of The Guidance Notes,Top of page,We can remove a company from the arrangement if:,False,37,42,True
CTM97440,CTM97440 Copy Of The Guidance Notes,CTM97440 Copy Of The Guidance Notes,Clause 14,"we have reason to believe that it was not a member of the group when it entered the group payment arrangement , or",False,105,116,True
CTM97440,CTM97440 Copy Of The Guidance Notes,CTM97440 Copy Of The Guidance Notes,If a company is removed under clause 13 then:,if we consider that the nominated company should have removed that company but failed to do so.,False,50,74,True
CTM97440,CTM97440 Copy Of The Guidance Notes,CTM97440 Copy Of The Guidance Notes,The nominated company has no obligations for the liabilities of the departing company in respect of any accounting period ending after the day notice is given.,"We can do this at any time up to six months after the closing date. If we do, the group payment team will tell the nominated company in writing.",False,15,242,True
CTM97440,CTM97440 Copy Of The Guidance Notes,CTM97440 Copy Of The Guidance Notes,We can recover such liabilities direct from the departing company,Top of page,False,54,61,True
CTM97440,CTM97440 Copy Of The Guidance Notes,CTM97440 Copy Of The Guidance Notes,"If no determination has been made or a return filed for the departing company, the nominated company can, by writing to us, apportion payments to that company; such payments must not previously have been apportioned, or repaid.",Clause 14,False,218,223,True
CTM97440,CTM97440 Copy Of The Guidance Notes,CTM97440 Copy Of The Guidance Notes,Where we remove a company after apportionment has been made (under clause 8.1); the nominated company will be allowed to reapportion payments if it does so within 30 days of our notice of removal. Apportionment made under this clause cannot be apportioned or re-apportioned by the Board under other provisions of the group payment arrangement.,If a company is removed under clause 13 then:,False,298,310,True
CTM97440,CTM97440 Copy Of The Guidance Notes,CTM97440 Copy Of The Guidance Notes,Top of page,The nominated company has no obligations for the liabilities of the departing company in respect of any accounting period ending after the day notice is given.,False,148,148,True
CTM97440,CTM97440 Copy Of The Guidance Notes,CTM97440 Copy Of The Guidance Notes,Clause 15,We can recover such liabilities direct from the departing company,False,56,67,True
CTM97440,CTM97440 Copy Of The Guidance Notes,CTM97440 Copy Of The Guidance Notes,Removal of companies from the arrangement by agreement,"If no determination has been made or a return filed for the departing company, the nominated company can, by writing to us, apportion payments to that company; such payments must not previously have been apportioned, or repaid.",False,173,250,True
CTM97440,CTM97440 Copy Of The Guidance Notes,CTM97440 Copy Of The Guidance Notes,"Companies may leave an existing group payment arrangement by agreement between the nominated company and us. The nominated company should write to the group payment team with its proposals. Once removal is agreed then the rights and obligations of both parties in relation to that company end, as follows.",Where we remove a company after apportionment has been made (under clause 8.1); the nominated company will be allowed to reapportion payments if it does so within 30 days of our notice of removal. Apportionment made under this clause cannot be apportioned or re-apportioned by the Board under other provisions of the group payment arrangement.,False,38,605,True
CTM97440,CTM97440 Copy Of The Guidance Notes,CTM97440 Copy Of The Guidance Notes,For a large company (under the Corporation Tax (Instalment Payments) Regulations 1998 SI1998/3175) these rights and obligations end only in respect of any accounting period where the date of the first instalment payment falls after the date of the removal.,Top of page,False,245,247,True
