ChapterNumber,CharCountDiff,LevDistance,Link,ParaBreakdown,Title
CTM22060,1830.0,4587.0,View changes,"[[['t4', 75, '1.64%'], ['t19', 74, '1.61%'], ['t20', 64, '1.4%'], ['t21', 59, '1.29%'], ['t22', 33, '0.72%'], ['t23', 57, '1.24%'], ['t24', 107, '2.33%'], ['t25', 58, '1.26%'], ['t26', 219, '4.77%'], ['t27', 187, '4.08%'], ['t28', 427, '9.31%'], ['t29', 255, '5.56%'], ['t30', 104, '2.27%'], ['t31', 28, '0.61%'], ['t32', 87, '1.9%'], ['t33', 57, '1.24%'], ['t34', 70, '1.53%'], ['t35', 304, '6.63%'], ['t36', 86, '1.87%'], ['t37', 53, '1.16%'], ['t38', 42, '0.92%']]]",CTM22060 Of Returns
CTM22070,0.0,2.0,View changes,"[[['t2', 72, '3600.0%']]]",CTM22070 Date Payable
CTM22085,0.0,2.0,View changes,"[[['t17', 10, '500.0%'], ['t38', 10, '500.0%']]]",CTM22085 FID Received In Later Return Period
CTM22150,0.0,2.0,View changes,"[[['t2', 236, '11800.0%']]]",CTM22150 Items Included In Error
CTM22250,0.0,3.0,View changes,"[[['t2', 9, '300.0%'], ['t3', 9, '300.0%'], ['t4', 9, '300.0%']]]",CTM22250 Changes In Rate Of ACT
CTM34110,0.0,3.0,View changes,"[[['t1', 80, '2666.67%']]]",CTM34110 Migration: Before 15 March 1988
CTM34120,0.0,3.0,View changes,"[[['t1', 112, '3733.33%']]]",CTM34120 Migration: From 15 March 1988
CTM34130,0.0,3.0,View changes,"[[['t15', 144, '4800.0%']]]",CTM34130 Liabilities Arising: Introduction
CTM34132,0.0,3.0,View changes,"[[['t6', 9, '300.0%'], ['t13', 9, '300.0%']]]",CTM34132 Liabilities Arising: Deferral Of Exit Charges: Eligible Companies And Conditions
CTM34133,54.0,57.0,View changes,"[[['t10', 92, '161.4%']]]",CTM34133 Liabilities Arising: Deferral Of Exit Charges: Exit Charge Payment Plan: General
CTM34135,0.0,3.0,View changes,"[[['t10', 112, '3733.33%']]]",CTM34135 Liabilities Arising: Deferral Of Exit Charges: Exit Charge Payment Plan: Realisation Method: Outline
CTM34136,54.0,57.0,View changes,[[]],CTM34136 Liabilities Arising: Deferral Of Exit Charges: Exit Charge Payment Plan: Realisation Method: Tax Deferral And Annual Reports
CTM34138,54.0,57.0,View changes,[[]],CTM34138 Liabilities Arising: Deferral Of Exit Charges: Exit Charge Payment Plan: Action In HMRC Offices: Other Issues
CTM34195,29.0,32.0,View changes,[[]],CTM34195 Migration: Guidance Notes For Migrating Companies
CTM34230,54.0,57.0,View changes,"[[['t13', 40, '70.18%']]]",CTM34230 Residence: Non-Resident Companies: Differences In Treatment Compared With Resident Companies
CTM34240,0.0,4.0,View changes,"[[['t3', 9, '225.0%']]]",CTM34240 Residence: Non-Resident Companies: ‘Charges Paid’ - Relief For Annual Payments And Patent Royalties
CTM34250,0.0,3.0,View changes,[[]],CTM34250 Residence: Non-Resident Companies: ‘Charges Received’: Income From Which Income Tax Has Been Deducted
CTM34270,0.0,3.0,View changes,"[[['t1', 412, '13733.33%']]]",CTM34270 Residence: Non-Resident Companies: Distributions Received
CTM34500,29.0,32.0,View changes,[[]],CTM34500 Residence: Dual Resident Companies: Contents
CTM34505,0.0,3.0,View changes,"[[['t1', 33, '1100.0%']]]",CTM34505 Introduction
CTM34720,54.0,57.0,View changes,[[]],CTM34720 Anti-Forestalling Provisions
CTM35100,54.0,57.0,View changes,[[]],CTM35100 Collection Of Tax On Annual Payments: Contents
CTM35110,0.0,3.0,View changes,"[[['t7', 9, '300.0%']]]",CTM35110 Return Periods
CTM35120,0.0,3.0,View changes,"[[['t1', 10, '333.33%']]]",CTM35120 Date Tax Payable
CTM35125,0.0,3.0,View changes,"[[['t4', 10, '333.33%']]]",CTM35125 Set Off Of Tax Suffered By Deduction
CTM35130,54.0,58.0,View changes,[[]],CTM35130 Amended Return Where Company Becomes Aware Of An Error
CTM35205,0.0,4.0,View changes,"[[['t2', 35, '875.0%']]]",CTM35205 Introduction
CTM35210,0.0,3.0,View changes,"[[['t1', 9, '300.0%']]]",CTM35210 Payments Made Before 1 April 2001
CTM35218,54.0,57.0,View changes,[[]],CTM35218 Eurobonds And Deduction Of Tax
CTM35220,0.0,4.0,View changes,"[[['t5', 118, '2950.0%']]]",CTM35220 Income Received Net
CTM36105,0.0,2.0,View changes,"[[['t10', 68, '3400.0%']]]",CTM36105 Introduction
CTM36125,54.0,56.0,View changes,[[]],CTM36125 Beneficial Ownership Of Shares
CTM36130,0.0,2.0,View changes,[[]],CTM36130 Distributions
CTM36135,0.0,2.0,View changes,"[[['t1', 9, '450.0%']]]",CTM36135 Responsibility Of Officer
CTM36145,0.0,2.0,View changes,"[[['t10', 9, '450.0%']]]",CTM36145 Review Office
CTM36150,54.0,56.0,View changes,[[]],"CTM36150 Investment Of Surplus Funds By The Department For Business, Innovation And Skills"
CTM36205,0.0,4.0,View changes,[[]],CTM36205 Distributions In Anticipation Of Dissolution: Introduction
CTM36210,0.0,3.0,View changes,"[[['t3', 10, '333.33%']]]",CTM36210 Loans To Participators
CTM36220,0.0,3.0,View changes,"[[['t7', 10, '333.33%'], ['t10', 9, '300.0%']]]",CTM36220 Distributions Treated As Being Made On Formal Winding Up
CTM36230,0.0,3.0,View changes,"[[['t10', 9, '300.0%']]]",CTM36230 ESCC16: Already Dissolved
CTM36320,1.0,4.0,View changes,"[[['t6', 1, '25.0%']]]",CTM36320 Condition C: Introduction
CTM36505,6287.0,6352.0,View changes,"[[['t6', 219, '3.45%'], ['t7', 130, '2.05%'], ['t8', 134, '2.11%'], ['t9', 47, '0.74%'], ['t10', 97, '1.53%'], ['t11', 144, '2.27%'], ['t12', 65, '1.02%'], ['t13', 243, '3.83%'], ['t14', 142, '2.24%'], ['t15', 136, '2.14%'], ['t16', 14, '0.22%']]]",CTM36505 Introduction
CTM36510,0.0,3.0,View changes,"[[['t2', 93, '3100.0%']]]",CTM36510 Computation Of Profits And Losses
CTM36540,0.0,3.0,View changes,[[]],CTM36540 Companies In Partnership : Interest Paid Etc
CTM36560,0.0,3.0,View changes,"[[['t2', 117, '3900.0%']]]",CTM36560 Investment Partnerships
CTM36570,0.0,3.0,View changes,"[[['t4', 303, '10100.0%']]]",CTM36570 Investment Partnerships: Procedures For
CTM36590,0.0,4.0,View changes,"[[['t1', 72, '1800.0%']]]",CTM36590 Transfer Of Relief Between Companies And Partnerships
CTM36610,0.0,3.0,View changes,[[]],CTM36610 Repeal Of Rent Factoring Legislation From 6 June 2006
CTM36805,0.0,3.0,View changes,[[]],CTM36805 Introduction
CTM36810,0.0,3.0,View changes,[[]],CTM36810 Definitions: Securities And Transaction In Securities
CTM36820,0.0,3.0,View changes,[[]],CTM36820 'Circumstances’ And Relevant Consideration
CTM36835,54.0,58.0,View changes,[[]],CTM36835 Corporation Tax Advantage
CTM40055,0.0,3.0,View changes,"[[['t2', 85, '2833.33%']]]",CTM40055 Charities: General
CTM40105,0.0,3.0,View changes,"[[['t1', 91, '3033.33%'], ['t2', 26, '866.67%']]]",CTM40105 Clubs: Introduction
CTM40110,439.0,446.0,View changes,"[[['t2', 352, '78.92%'], ['t3', 162, '36.32%'], ['t4', 4, '0.9%']]]",CTM40110 Clubs: Incorporated Under The Co-Operative And Community Benefit Societies Act 2014 (Formerly The Industrial & Provident Societies Acts)
CTM40120,0.0,3.0,View changes,"[[['t4', 27, '900.0%']]]",CTM40120 Clubs: Incorporated As Companies: Dividends Not Paid
CTM40135,54.0,57.0,View changes,[[]],CTM40135 Clubs: Machine Commissions
CTM40155,0.0,4.0,View changes,[[]],CTM40155 Credit Unions : Introduction
CTM40160,0.0,3.0,View changes,[[]],CTM40160 Taxation Of Union
CTM40310,0.0,3.0,View changes,"[[['t9', 64, '2133.33%']]]",CTM40310 Meaning Of Friendly Society
CTM40320,0.0,3.0,View changes,[[]],CTM40320 Business Categories
CTM40325,0.0,4.0,View changes,"[[['t9', 9, '225.0%'], ['t11', 9, '225.0%']]]",CTM40325 Exemption For Basic Life Assurance And General Annuityor Endowment Business (BLAGAB)
CTM40340,0.0,3.0,View changes,"[[['t6', 123, '4100.0%'], ['t7', 30, '1000.0%']]]",CTM40340 Repayment Claims
CTM40355,0.0,3.0,View changes,"[[['t4', 10, '333.33%']]]",CTM40355 Introduction
CTM40360,0.0,2.0,View changes,[[]],CTM40360 IT Deducted From Payments Received
CTM40405,0.0,2.0,View changes,[[]],CTM40405 Introduction
CTM40410,540.0,543.0,View changes,"[[['t3', 19, '3.5%'], ['t4', 158, '29.1%'], ['t5', 123, '22.65%'], ['t6', 177, '32.6%'], ['t7', 86, '15.84%'], ['t8', 147, '27.07%'], ['t9', 266, '48.99%'], ['t10', 110, '20.26%'], ['t11', 256, '47.15%'], ['t12', 82, '15.1%']]]",CTM40410 Summary Of Tax Treatment
CTM40420,54.0,56.0,View changes,"[[['t1', 21, '37.5%'], ['t6', 10, '17.86%']]]",CTM40420 Co-Operatives - Nature Of Relief And Claim
CTM40425,0.0,2.0,View changes,[[]],CTM40425 Co- Operatives: Approval
CTM40435,0.0,2.0,View changes,"[[['t2', 9, '450.0%']]]",CTM40435 Co-Operatives - Unlet Properties
CTM40465,0.0,2.0,View changes,"[[['t2', 529, '26450.0%']]]",CTM40465 Management Co-Operatives
CTM40505,0.0,3.0,View changes,[[]],CTM40505 General
CTM40507,77.0,81.0,View changes,[[]],CTM40507 Background And Types Of Society
CTM40510,11360.0,15083.0,View changes,"[[['t5', 239, '1.58%'], ['t6', 443, '2.94%'], ['t7', 178, '1.18%'], ['t8', 275, '1.82%'], ['t9', 592, '3.92%'], ['t10', 173, '1.15%'], ['t11', 50, '0.33%'], ['t12', 382, '2.53%'], ['t13', 443, '2.94%'], ['t14', 178, '1.18%'], ['t15', 126, '0.84%'], ['t16', 206, '1.37%'], ['t20', 71, '0.47%'], ['t23', 253, '1.68%'], ['t24', 635, '4.21%'], ['t25', 484, '3.21%'], ['t26', 161, '1.07%'], ['t27', 215, '1.43%'], ['t28', 430, '2.85%'], ['t29', 404, '2.68%'], ['t30', 247, '1.64%'], ['t31', 131, '0.87%'], ['t32', 504, '3.34%'], ['t33', 420, '2.78%'], ['t34', 179, '1.19%'], ['t35', 305, '2.02%'], ['t36', 549, '3.64%'], ['t37', 163, '1.08%'], ['t38', 50, '0.33%'], ['t39', 203, '1.35%'], ['t43', 71, '0.47%'], ['t47', 252, '1.67%'], ['t48', 645, '4.28%'], ['t49', 484, '3.21%'], ['t50', 161, '1.07%'], ['t51', 215, '1.43%'], ['t52', 430, '2.85%'], ['t53', 404, '2.68%'], ['t54', 347, '2.3%'], ['t55', 395, '2.62%'], ['t56', 381, '2.53%'], ['t57', 72, '0.48%'], ['t58', 190, '1.26%'], ['t59', 299, '1.98%'], ['t60', 404, '2.68%'], ['t61', 247, '1.64%'], ['t62', 131, '0.87%'], ['t63', 532, '3.53%'], ['t64', 407, '2.7%'], ['t65', 184, '1.22%'], ['t66', 54, '0.36%']]]",CTM40510 Claims For Exemption
CTM40515,0.0,3.0,View changes,[[]],CTM40515 Carrying On Trade - Dividends Etc
CTM40520,0.0,3.0,View changes,"[[['t5', 9, '300.0%']]]",CTM40520 Share And Loan Interest Paid: The Society
CTM40555,54.0,57.0,View changes,[[]],CTM40555 Financial Compensation
CTM40580,0.0,4.0,View changes,[[]],CTM40580 Agricultural And Fishing Co-Operatives Treated As Registered Societies
CTM40700,0.0,3.0,View changes,"[[['t2', 17, '566.67%']]]",CTM40700 Investment Trusts
CTM40805,0.0,3.0,View changes,"[[['t5', 117, '3900.0%']]]",CTM40805 Loan And General
CTM40855,0.0,3.0,View changes,"[[['t5', 41, '1366.67%'], ['t7', 29, '966.67%']]]",CTM40855 Introduction
CTM40860,0.0,3.0,View changes,"[[['t2', 34, '1133.33%']]]",CTM40860 Definition
CTM40880,54.0,57.0,View changes,[[]],CTM40880 Income Tax Deducted From Payments Received
CTM41050,0.0,3.0,View changes,"[[['t4', 126, '4200.0%']]]",CTM41050 Retirement Benefits Schemes
CTM41110,0.0,3.0,View changes,"[[['t6', 226, '7533.33%']]]",CTM41110 Sports Testimonial Or Benefit Committees
CTM41150,54.0,58.0,View changes,[[]],CTM41150 Local Enterprise Organisations And Urban Regeneration Companies
CTM41205,0.0,3.0,View changes,"[[['t1', 9, '300.0%']]]",CTM41205 Within The Charge To Corporation Tax
CTM41210,0.0,3.0,View changes,[[]],CTM41210 Special Arrangement
CTM41255,0.0,3.0,View changes,"[[['t2', 17, '566.67%'], ['t5', 52, '1733.33%']]]",CTM41255 Introduction
CTM41260,0.0,3.0,View changes,"[[['t1', 32, '1066.67%']]]",CTM41260 Provident Benefits - Extent Of Relief
CTM41265,0.0,3.0,View changes,"[[['t14', 116, '3866.67%']]]",CTM41265 Provident Benefits - Nature Of Payment
CTM41275,0.0,3.0,View changes,"[[['t2', 9, '300.0%']]]",CTM41275 Provident Benefits - Method Of Allowing Relief
CTM41325,54.0,57.0,View changes,[[]],CTM41325 Part Of A Wider Undertaking?
CTM41335,0.0,4.0,View changes,"[[['t1', 229, '5725.0%']]]",CTM41335 Cessation
CTM47105,0.0,4.0,View changes,"[[['t3', 10, '250.0%']]]",CTM47105 General: What Are They?
CTM47110,0.0,3.0,View changes,"[[['t1', 267, '8900.0%'], ['t3', 8, '266.67%']]]",CTM47110 General: Approved And Unapproved
CTM47150,54.0,57.0,View changes,[[]],CTM47150 Approval Procedures: Contents
CTM47160,0.0,3.0,View changes,"[[['t2', 18, '600.0%']]]",CTM47160 Provisional Approval
CTM47205,0.0,2.0,View changes,"[[['t2', 14, '700.0%']]]",CTM47205 Residence And Close Control
CTM47210,0.0,2.0,View changes,"[[['t9', 9, '450.0%'], ['t14', 221, '11050.0%']]]",CTM47210 Income
CTM47220,0.0,2.0,View changes,"[[['t1', 388, '19400.0%']]]",CTM47220 Official UK Listing
CTM47420,29.0,31.0,View changes,[[]],CTM47420 Transfer Groups
CTM47505,0.0,4.0,View changes,"[[['t1', 138, '3450.0%'], ['t3', 36, '900.0%'], ['t7', 20, '500.0%'], ['t8', 9, '225.0%']]]",CTM47505 Introduction
CTM47510,0.0,3.0,View changes,"[[['t7', 22, '733.33%']]]",CTM47510 When Dividends Can Be Designated As Interest Distributions
CTM47515,0.0,3.0,View changes,"[[['t8', 9, '300.0%']]]",CTM47515 Prospective Investment Trust - The Intention And Reasonable Belief Test
CTM47535,0.0,3.0,View changes,"[[['t3', 10, '333.33%'], ['t5', 21, '700.0%']]]",CTM47535 Taxation Of Companies Making Interest Distributions
CTM47540,0.0,3.0,View changes,"[[['t1', 199, '6633.33%'], ['t6', 74, '2466.67%'], ['t7', 21, '700.0%']]]",CTM47540 Taxation Of Investors Receiving Interest Distributions
CTM47545,0.0,3.0,View changes,"[[['t3', 10, '333.33%'], ['t5', 10, '333.33%'], ['t6', 10, '333.33%']]]",CTM47545 Duty To Deduct Tax From Interest Distributions - General
CTM47555,0.0,4.0,View changes,"[[['t6', 548, '13700.0%']]]",CTM47555 Gross Interest Distributions - Reputable Intermediary Condition
CTM47560,0.0,3.0,View changes,"[[['t7', 34, '1133.33%']]]",CTM47560 Gross Interest Distributions - Evidence Required To Demonstrate The Residence Condition
CTM47570,0.0,3.0,View changes,"[[['t2', 10, '333.33%'], ['t3', 10, '333.33%'], ['t4', 10, '333.33%'], ['t5', 13, '433.33%'], ['t6', 10, '333.33%']]]",CTM47570 Tax Vouchers - Introduction
CTM47580,0.0,3.0,View changes,"[[['t10', 10, '333.33%'], ['t18', 9, '300.0%']]]",CTM47580 Tax Vouchers - Alternative Rules For Providing Tax Information To Recipients
CTM47596,29.0,32.0,View changes,[[]],CTM47596 Duty To Keep And Preserve Records
CTM48110,0.0,3.0,View changes,"[[['t1', 10, '333.33%'], ['t3', 21, '700.0%'], ['t4', 10, '333.33%'], ['t5', 10, '333.33%']]]",CTM48110 Types Of Scheme
CTM48115,0.0,4.0,View changes,"[[['t9', 17, '425.0%'], ['t10', 163, '4075.0%'], ['t11', 245, '6125.0%'], ['t13', 14, '350.0%'], ['t14', 10, '250.0%']]]",CTM48115 Authorised Investment Funds
CTM48120,0.0,3.0,View changes,"[[['t5', 9, '300.0%']]]",CTM48120 Authorised Unit Trusts
CTM48125,0.0,3.0,View changes,"[[['t5', 10, '333.33%']]]",CTM48125 Open-Ended Investment Companies
CTM48130,54.0,57.0,View changes,[[]],CTM48130 Unauthorised Unit Trusts
CTM48160,0.0,3.0,View changes,"[[['t35', 430, '14333.33%']]]",CTM48160 Criteria Required To Meet The GDO
CTM48165,0.0,3.0,View changes,"[[['t1', 285, '9500.0%'], ['t22', 141, '4700.0%'], ['t23', 178, '5933.33%']]]",CTM48165 Advance Clearance Procedure
CTM48170,0.0,3.0,View changes,"[[['t11', 9, '300.0%']]]",CTM48170 What Information Should HMRC Consider To Check That The GDO Has Been Met
CTM48205,0.0,3.0,View changes,"[[['t2', 10, '333.33%']]]",CTM48205 Introduction
CTM48230,0.0,3.0,View changes,"[[['t3', 73, '2433.33%']]]",CTM48230 Relief For Interest Paid
CTM48235,0.0,3.0,View changes,"[[['t3', 9, '300.0%'], ['t7', 17, '566.67%']]]",CTM48235 Loan Relationships Rules
CTM48245,54.0,57.0,View changes,"[[['t2', 9, '15.79%'], ['t6', 193, '338.6%']]]",CTM48245 Groups And Group Relief Claims
CTM48255,54.0,56.0,View changes,"[[['t2', 10, '17.86%'], ['t5', 10, '17.86%'], ['t6', 21, '37.5%'], ['t8', 10, '17.86%']]]",CTM48255 Distributions
CTM48260,0.0,3.0,View changes,"[[['t3', 53, '1766.67%']]]",CTM48260 Dividend Distributions
CTM48265,0.0,3.0,View changes,"[[['t1', 227, '7566.67%'], ['t2', 40, '1333.33%'], ['t3', 10, '333.33%'], ['t5', 16, '533.33%']]]",CTM48265 Interest Distributions
CTM48270,54.0,57.0,View changes,[[]],CTM48270 Interest Distributions - Qualifying Investments Test
CTM48280,0.0,3.0,View changes,"[[['t3', 38, '1266.67%'], ['t14', 38, '1266.67%']]]",CTM48280 Trading Or Investment
CTM48282,54.0,57.0,View changes,"[[['t3', 9, '15.79%'], ['t4', 10, '17.54%'], ['t5', 10, '17.54%'], ['t6', 10, '17.54%'], ['t8', 10, '17.54%']]]",CTM48282 Trading Or Investment - ‘Investment Transactions’
CTM48288,54.0,57.0,View changes,[[]],CTM48288 Trading Or Investment - ‘Investment Transactions’ - Units In A Collective Investment Scheme
CTM48295,0.0,3.0,View changes,"[[['t5', 67, '2233.33%'], ['t6', 57, '1900.0%']]]",CTM48295 Trading Or Investment - Anti-Avoidance
CTM48410,54.0,57.0,View changes,[[]],CTM48410 Umbrella Funds Or Companies
CTM48440,0.0,3.0,View changes,"[[['t3', 21, '700.0%']]]",CTM48440 Treatment Of Manager's Equalisation
CTM48445,0.0,3.0,View changes,"[[['t2', 9, '300.0%'], ['t3', 9, '300.0%']]]",CTM48445 Close Companies
CTM48505,0.0,4.0,View changes,"[[['t2', 207, '5175.0%'], ['t3', 10, '250.0%'], ['t6', 10, '250.0%']]]",CTM48505 Loan Relationships
CTM48515,54.0,57.0,View changes,[[]],CTM48515 Dividend Distributions
CTM48520,66.0,77.0,View changes,"[[['t1', 199, '258.44%']]]",CTM48520 Interest Distributions
CTM48530,0.0,3.0,View changes,"[[['t2', 20, '666.67%']]]",CTM48530 Financial Traders And Diversely Owned Aifs
CTM48535,54.0,57.0,View changes,[[]],CTM48535 Financial Traders And Diversely Owned Aifs: Special Rules
CTM48560,0.0,4.0,View changes,"[[['t3', 17, '425.0%'], ['t5', 18, '450.0%']]]",CTM48560 Interest Distributions
CTM48570,0.0,3.0,View changes,"[[['t2', 20, '666.67%']]]",CTM48570 Financial Traders And Diversely Owned Aifs
CTM48580,29.0,33.0,View changes,[[]],"CTM48580 Financial Traders And Diversely Owned Aifs: Meaning Of ""Financial Trader"""
CTM48605,0.0,2.0,View changes,"[[['t3', 10, '500.0%'], ['t5', 10, '500.0%'], ['t6', 10, '500.0%']]]",CTM48605 Introduction
CTM48615,0.0,2.0,View changes,"[[['t6', 565, '28250.0%']]]",CTM48615 Reputable Intermediary Condition
CTM48620,0.0,2.0,View changes,"[[['t6', 9, '450.0%']]]",CTM48620 Reputable Intermediary Condition - Reasonable Belief
CTM48635,0.0,2.0,View changes,"[[['t7', 10, '500.0%']]]",CTM48635 Residence Condition: Form R105(AIF)
CTM48645,54.0,56.0,View changes,[[]],CTM48645 Residence Condition - Joint Holdings
CTM48705,0.0,2.0,View changes,"[[['t5', 9, '450.0%'], ['t6', 10, '500.0%'], ['t8', 117, '5850.0%'], ['t9', 10, '500.0%']]]",CTM48705 Introduction
CTM48715,0.0,2.0,View changes,"[[['t3', 9, '450.0%'], ['t5', 702, '35100.0%']]]",CTM48715 Timing And Transitional Arrangements For The Genuine Diversity Of Ownership Condition
CTM48720,0.0,3.0,View changes,"[[['t4', 9, '300.0%']]]",CTM48720 Consequences Of Breaching The Genuine Diversity Of Ownership Condition
CTM48725,54.0,58.0,View changes,[[]],CTM48725 The Genuine Diversity Of Ownership Condition And HMRC Enquiry Powers
CTM48730,0.0,3.0,View changes,"[[['t2', 10, '333.33%']]]",CTM48730 Treatment Of Certain Investors In Periods Up To 31 December 2008
CTM48811,0.0,3.0,View changes,"[[['t2', 30, '1000.0%'], ['t5', 285, '9500.0%'], ['t14', 10, '333.33%'], ['t16', 9, '300.0%'], ['t17', 21, '700.0%']]]",CTM48811 Introduction
CTM48812,0.0,3.0,View changes,"[[['t8', 232, '7733.33%']]]",CTM48812 Overview Of Conditions
CTM48813,0.0,3.0,View changes,"[[['t8', 10, '333.33%'], ['t12', 10, '333.33%']]]",CTM48813 The Property Investment Business Condition
CTM48816,0.0,3.0,View changes,"[[['t2', 10, '333.33%'], ['t3', 139, '4633.33%'], ['t4', 27, '900.0%'], ['t6', 254, '8466.67%'], ['t17', 125, '4166.67%']]]",CTM48816 The Genuine Diversity Of Ownership Condition
CTM48817,0.0,4.0,View changes,"[[['t21', 10, '250.0%']]]",CTM48817 The Corporate Ownership Condition
CTM48818,0.0,3.0,View changes,"[[['t2', 21, '700.0%']]]",CTM48818 The Loan Creditor Condition
CTM48821,0.0,4.0,View changes,"[[['t5', 10, '250.0%'], ['t6', 89, '2225.0%']]]",CTM48821 Overview Of Process For Entry
CTM48822,0.0,3.0,View changes,"[[['t4', 214, '7133.33%']]]",CTM48822 Giving Notice To Enter
CTM48826,0.0,3.0,View changes,"[[['t8', 115, '3833.33%']]]",CTM48826 Effects Of Entry Into The Property AIF Regime
CTM48827,29.0,33.0,View changes,[[]],CTM48827 VAT Implications
CTM48839,0.0,4.0,View changes,"[[['t6', 35, '875.0%'], ['t10', 447, '11175.0%']]]",CTM48839 Attribution Of Distributions
CTM48843,29.0,33.0,View changes,"[[['t9', 9, '27.27%']]]",CTM48843 Company Tax Return
CTM48851,0.0,3.0,View changes,"[[['t6', 9, '300.0%'], ['t7', 9, '300.0%']]]",CTM48851 Introduction
CTM48855,54.0,58.0,View changes,[[]],CTM48855 Participants Within The Charge To Income Tax - PAIF Distributions (Interest)
CTM48861,0.0,3.0,View changes,"[[['t1', 10, '333.33%'], ['t5', 9, '300.0%'], ['t8', 10, '333.33%'], ['t9', 14, '466.67%'], ['t10', 9, '300.0%']]]",CTM48861 Deducting And Accounting For Tax From Distributions: Contents
CTM48864,54.0,56.0,View changes,[[]],CTM48864 The Reasonable Belief Test With Respect To Gross Payments
CTM48870,54.0,57.0,View changes,[[]],CTM48870 Funds: Breaches Of Conditions: Contents
CTM48871,0.0,3.0,View changes,"[[['t2', 9, '300.0%'], ['t3', 9, '300.0%']]]",CTM48871 Funds (Property Aifs): Introduction
CTM48872,0.0,3.0,View changes,"[[['t1', 9, '300.0%']]]",CTM48872 Funds (Property Aifs): Breach Of The Genuine Diversity Of Ownership Condition
CTM48873,0.0,3.0,View changes,"[[['t1', 9, '300.0%'], ['t6', 10, '333.33%']]]",CTM48873 Funds (Property Aifs): Breach Of The Corporate Ownership Condition
