ChapterNumber,CharCountDiff,LevDistance,Link,Title,paraChangeCount,paraCount,textLevTotal
CTM80205,5.0,14.0,View changes,Groups: HMRC’S Approach To “Arrangements” - SP3/93 And ESC C10,2.0,12.0,8.0
CTM80300,1265.0,1285.0,View changes,Groups: The International Aspect - Overview,4.0,11.0,413.0
CTM80330,10.0,16.0,View changes,Groups: UK Permanent Establishment Of Non-Resident Company - Tax Relief In A Foreign Jurisdiction - Credit And Exemption Countries,1.0,17.0,12.0
CTM80335,11.0,14.0,View changes,Groups: UK Permanent Establishment Of Non-Resident Company - Clawing Back Group Relief For Losses Relieved In Foreign Jurisdiction For An EEA Resident Company,1.0,20.0,12.0
CTM80502,2.0,6.0,View changes,Introduction,0.0,21.0,0.0
CTM80520,1.0,4.0,View changes,Claims: Consent To Be Given,0.0,13.0,0.0
CTM80535,2.0,5.0,View changes,90% Subsidiary,0.0,10.0,0.0
CTM80545,1.0,4.0,View changes,Amount Of Relief: Claimant Is Company Owned By A Consortium: Claims Based On Consortium Condition 1,0.0,16.0,0.0
CTM80555,2.0,6.0,View changes,Claim By Company In Same Group As Member Of The Consortium: Claims Based On Consortium Condition 2,1.0,24.0,1.0
CTM80560,2.0,5.0,View changes,Surrender By Company In Same Group As Member Of The Consortium: Consortium Condition 3,0.0,20.0,0.0
CTM80570,1.0,4.0,View changes,Items Eligible For Relief: Potential Restriction On Surrender Of Trading Losses,0.0,11.0,0.0
CTM80580,1.0,4.0,View changes,Group And Consortium Claims Both Possible: Surrendering Company Is Both Owned By A Consortium And A Member Of A Group,0.0,16.0,0.0
CTM80585,1.0,4.0,View changes,Group And Consortium Claims Both Possible: Claimant Company Is Both Owned By A Consortium And A Member Of A Group,1.0,20.0,1.0
CTM80590,1.0,4.0,View changes,Diagram Showing Meaning Of Various Terms,0.0,12.0,0.0
CTM80600,3.0,6.0,View changes,Arrangements To Transfer The Company Owned By A Consortium To Another Group Or Consortium,0.0,27.0,0.0
CTM80605,4.0,7.0,View changes,Arrangements: Disqualifying Relief,0.0,29.0,0.0
CTM80625,1.0,4.0,View changes,Direct Arrangements,0.0,10.0,0.0
CTM80635,2.0,6.0,View changes,Information About Arrangements,0.0,13.0,0.0
CTM80670,2.0,5.0,View changes,Example: Consortium Relief Generally,0.0,17.0,0.0
CTM80675,2.0,5.0,View changes,"Example: Surrender By Member Of The Consortium And By A Member Of Its Group, Overlapping Periods And Company Joining Link Company’S Group",0.0,64.0,0.0
CTM80680,2.0,5.0,View changes,Example: Claim By Company Owned By A Consortium From A Company In The Same Group As A Member Of The Consortium,0.0,31.0,0.0
CTM80685,1.0,4.0,View changes,Example: Restriction Where Group Claims Possible,0.0,23.0,0.0
CTM80690,8.0,12.0,View changes,Example: Restriction Where Group Claims Are Possible By Companies Which Are Not Owned By The Consortium,0.0,27.0,0.0
CTM80695,5.0,8.0,View changes,Example: Restriction Where Group Claims Are Possible,0.0,18.0,0.0
CTM80696,4.0,7.0,View changes,Example: Restriction Of Surrender Of Trade Losses Where Company Owned By Consortium Has Other Profits,0.0,15.0,0.0
CTM80915,1.0,4.0,View changes,Election - Under ICTA88/S247,0.0,27.0,0.0
CTM81030,1.0,4.0,View changes,Equity Holders - Banks,0.0,13.0,0.0
CTM81040,1.0,8.0,View changes,Equity Holders - Subsidiary Assets Available To,1.0,11.0,4.0
CTM81060,22.0,25.0,View changes,Limited Rights,8.0,17.0,2852.0
CTM81080,1330.0,1431.0,View changes,Varying And Limited Rights - Effect,5.0,11.0,663.0
CTM81105,2473.0,3674.0,View changes,"Option, Limited & Varying Rights",4.0,18.0,306.0
CTM81205,5.0,7.0,View changes,Introduction,0.0,19.0,0.0
CTM81210,3.0,7.0,View changes,Computation Of ACT Available,0.0,20.0,0.0
CTM81215,5.0,9.0,View changes,Effect Of Surrender,0.0,20.0,0.0
CTM81220,4.0,10.0,View changes,Order Of Set-Off,0.0,21.0,0.0
CTM81225,5.0,9.0,View changes,Change Of Ownership: ACT Previously Surrendered,0.0,24.0,0.0
CTM81230,5.0,9.0,View changes,Change Of Ownership: ACT Previously Held,0.0,30.0,0.0
CTM81235,4.0,9.0,View changes,Interest On Unpaid Tax Pre CT Pay And File (CTPF),0.0,9.0,0.0
CTM81245,3.0,7.0,View changes,Arrangements Regarding Control,0.0,14.0,0.0
CTM81250,2.0,8.0,View changes,Entitlement To Profits And Assets,0.0,15.0,0.0
CTM81255,6.0,11.0,View changes,Claims,0.0,26.0,0.0
CTM81260,3.0,7.0,View changes,Interaction Of ICTA88/S239 (1) & ICTA88/S240,0.0,8.0,0.0
CTM81275,3.0,7.0,View changes,Date Of Arrangements,0.0,12.0,0.0
CTM81280,2.0,6.0,View changes,Information About Arrangements,0.0,16.0,0.0
CTM81502,7.0,11.0,View changes,Groups: Group Relief: Surrendering Company Not UK Resident: Outline,0.0,16.0,0.0
CTM81505,1.0,6.0,View changes,Groups: Group Relief: Surrendering Company Not UK Resident: Companies Affected,0.0,13.0,0.0
CTM81510,2.0,7.0,View changes,Groups: Group Relief: Surrendering Company Not UK Resident: Amount Of The Loss: Overview,0.0,12.0,0.0
CTM81515,3.0,8.0,View changes,Groups: Group Relief: Surrendering Company Not UK Resident: Amount Of The Loss: The Equivalence Condition,0.0,10.0,0.0
CTM81520,2.0,7.0,View changes,Groups: Group Relief: Surrendering Company Not UK Resident: Amount Of The Loss: The EEA Tax Loss Condition,0.0,10.0,0.0
CTM81525,3.0,8.0,View changes,Groups: Group Relief: Surrendering Company Not UK Resident: Amount Of The Loss: The Qualifying Loss Condition,0.0,13.0,0.0
CTM81530,1.0,6.0,View changes,Groups: Group Relief: Surrendering Company Not UK Resident: Amount Of The Loss: The Qualifying Loss Condition: Current & Previous Periods,0.0,12.0,0.0
CTM81535,1.0,6.0,View changes,Groups: Group Relief: Surrendering Company Not UK Resident: Amount Of The Loss: The Qualifying Loss Condition: Future Periods,0.0,9.0,0.0
CTM81540,2.0,7.0,View changes,Groups: Group Relief: Surrendering Company Not UK Resident: Amount Of The Loss: The Qualifying Loss Condition: Not Otherwise Given,0.0,11.0,0.0
CTM81545,6.0,11.0,View changes,Groups: Group Relief: Surrendering Company Not UK Resident: Amount Of The Loss: The Precedence Condition,0.0,11.0,0.0
CTM81550,1.0,6.0,View changes,Groups: Group Relief: Surrendering Company Not UK Resident: Amount Of The Loss: The Unallowable Loss Rule,0.0,11.0,0.0
CTM81555,1.0,7.0,View changes,Groups: Group Relief: Surrendering Company Not UK Resident: Amount Of The Loss: Unallowable Losses And Arrangements,0.0,14.0,0.0
CTM81560,3.0,7.0,View changes,Groups: Group Relief: Surrendering Company Not UK Resident: Amount Of The Loss: UK Recomputation,0.0,15.0,0.0
CTM81565,4.0,8.0,View changes,Groups: Group Relief: Surrendering Company Not UK Resident: Amount Of The Loss: UK Recomputation: Residence,0.0,15.0,0.0
CTM81570,5.0,9.0,View changes,Groups: Group Relief: Surrendering Company Not UK Resident: Amount Of The Loss: UK Recomputation: Accounting Periods,0.0,16.0,0.0
CTM81575,3.0,9.0,View changes,Groups: Group Relief: Surrendering Company Not UK Resident: Amount Of The Loss: UK Recomputation: Capital Allowances,0.0,11.0,0.0
CTM81580,3.0,7.0,View changes,Groups: Group Relief: Surrendering Company Not UK Resident: Amount Of The Loss: UK Recomputation: Intangible Assets,0.0,8.0,0.0
CTM81585,2.0,6.0,View changes,Groups: Group Relief: Surrendering Company Not UK Resident: Amount Of The Loss: UK Recomputation: Loan Relationships & Derivative Contracts,0.0,11.0,0.0
CTM81590,6.0,11.0,View changes,Groups: Group Relief: Surrendering Company Not UK Resident: Amount Of The Loss: Comparison Of UK And Overseas Loss,0.0,11.0,0.0
CTM81595,3.0,7.0,View changes,Groups: Group Relief: Surrendering Company Not UK Resident: Amount Of The Loss: UK Recomputation: Life Assurance Companies,0.0,8.0,0.0
CTM81600,8.0,12.0,View changes,Groups: Group Relief: Surrendering Company Not UK Resident: Claims In Respect Of Overseas Losses Of Non Resident Companies: Overview,0.0,21.0,0.0
CTM81605,3.0,9.0,View changes,Groups: Group Relief: Surrendering Company Not UK Resident: Claims In Respect Of Overseas Losses Of Non Resident Companies: Enquiries,0.0,12.0,0.0
CTM81610,6.0,11.0,View changes,Groups: Group Relief: Surrendering Company Not UK Resident: Examples: The Precedence Condition,0.0,13.0,0.0
CTM81620,3.0,7.0,View changes,Groups: Group Relief: Surrendering Company Not UK Resident: Example: The Qualifying Loss Condition,0.0,10.0,0.0
CTM81625,3.0,7.0,View changes,Groups: Group Relief: Surrendering Company Not UK Resident: Examples: Comparison Of UK And EEA Loss,0.0,12.0,0.0
CTM90105,2.0,6.0,View changes,CTSA: Introduction: Background,0.0,8.0,0.0
CTM90120,2.0,6.0,View changes,CTSA: Introduction: Computer System,0.0,11.0,0.0
CTM90130,1.0,5.0,View changes,CTSA: Introduction: Layout Of Guidance,0.0,8.0,0.0
CTM90140,890.0,940.0,View changes,CTSA: Introduction: Legislation Applicable,0.0,6.0,0.0
CTM90602,2.0,6.0,View changes,Corporation Tax Self-Assessment (CTSA): Claims And Elections: Introduction,0.0,23.0,0.0
CTM90625,0.0,5.0,View changes,Corporation Tax Self-Assessment (CTSA): Claims And Elections: Affecting Only One Accounting Period,2.0,17.0,2.0
CTM90630,0.0,4.0,View changes,Corporation Tax Self-Assessment (CTSA): Claims And Elections: Affecting More Than One Accounting Period,1.0,31.0,1.0
CTM90650,1.0,5.0,View changes,Corporation Tax Self-Assessment (CTSA): Claims And Elections: No Fraud Or Neglect,0.0,19.0,0.0
CTM92010,0.0,4.0,View changes,Corporation Tax Self-Assessment Due Dates,1.0,6.0,1.0
CTM92170,2.0,6.0,View changes,Corporation Tax Self-Assessment Repayment Of CIS25/SC60 Tax,1.0,8.0,2.0
CTM92180,0.0,6.0,View changes,Corporation Tax Self-Assessment Late Payment Interest,1.0,11.0,1.0
CTM92190,0.0,5.0,View changes,Corporation Tax Self-Assessment Late Payment Interest - Tax Deductible,1.0,8.0,1.0
CTM92240,0.0,4.0,View changes,Corporation Tax Self-Assessment Carry-Back Of Trading Losses Or Non-Trading Deficit - Late Payment Interest,1.0,13.0,2.0
CTM92250,0.0,6.0,View changes,Corporation Tax Self-Assessment Carry-Back Of Trading Losses Or Non-Trading Deficit - Late Payment Interest - Summary Of Examples,0.0,17.0,0.0
CTM92290,0.0,2.0,View changes,Corporation Tax Self-Assessment Credit Interest,2.0,15.0,2.0
CTM92310,0.0,2.0,View changes,Corporation Tax Self-Assessment Repayment Interest,0.0,16.0,0.0
CTM92440,0.0,2.0,View changes,Corporation Tax Self-Assessment Repayment - Intra-Group Surrender - CTA2010/S963,0.0,20.0,0.0
CTM92460,0.0,2.0,View changes,Corporation Tax Self-Assessment Repayment - Intra-Group Surrender - Joint Notice,1.0,13.0,1.0
CTM92510,0.0,2.0,View changes,CTSA: Scope,1.0,8.0,1.0
CTM92520,0.0,2.0,View changes,CTSA: Large Companies,1.0,31.0,1.0
CTM92530,2.0,4.0,View changes,CTSA: Special Cases,0.0,27.0,0.0
CTM92550,0.0,2.0,View changes,CTSA: Identification Of Large Companies,1.0,11.0,1.0
CTM92560,0.0,3.0,View changes,CTSA: Due Dates: 12 Month Accounting Period,1.0,18.0,1.0
CTM92580,0.0,3.0,View changes,CTSA: Due Dates: Accounting Period Less Than 12 Months,1.0,18.0,1.0
CTM92600,1.0,4.0,View changes,CTSA: Amount Due At Each Instalment: Formula,0.0,9.0,0.0
CTM92640,0.0,4.0,View changes,CTSA: Company Procedure,2.0,11.0,2.0
CTM92650,32.0,1635.0,View changes,Repayment Before Liability Finally Established,0.0,42.0,0.0
CTM92660,0.0,3.0,View changes,CTSA: Debit Interest,0.0,18.0,0.0
CTM92680,0.0,4.0,View changes,CTSA: 'Quarterly Instalment Payer' (QIP) Signal,2.0,17.0,2.0
CTM92710,0.0,3.0,View changes,CTSA: Calculating Debit And Credit Interest,1.0,13.0,1.0
CTM92740,0.0,3.0,View changes,CTSA: Intra-Group Surrender: Legislation,0.0,13.0,0.0
CTM92750,0.0,3.0,View changes,Intra-Group Surrender Excessive Instalment Payments - Procedure,1.0,11.0,1.0
CTM92795,23.0,27.0,View changes,CTSA: Very Large Companies,1.0,11.0,24.0
CTM92800,0.0,3.0,View changes,Very Large Companies,2.0,8.0,2.0
CTM92830,0.0,3.0,View changes,CTSA: Very Large Companies: Bank Levy,0.0,10.0,0.0
CTM93170,3.0,6.0,View changes,CTSA: Returns: Signature,0.0,21.0,0.0
CTM93180,3.0,7.0,View changes,CTSA: Accounts To Be Delivered,0.0,27.0,0.0
CTM93240,1.0,4.0,View changes,CTSA: Overseas Companies,0.0,12.0,0.0
CTM93270,1.0,4.0,View changes,CTSA: Unsatisfactory Return: Action To Take,0.0,53.0,0.0
CTM93280,20.0,88.0,View changes,CTSA: Estimated Figures In Returns,1.0,11.0,96.0
CTM93330,2.0,6.0,View changes,CTSA: Correction Of Return By Revenue,0.0,26.0,0.0
CTM94005,2.0,5.0,View changes,CTSA: General,0.0,10.0,0.0
CTM94010,2.0,5.0,View changes,CTSA: Exceptions,0.0,13.0,0.0
CTM94020,3.0,6.0,View changes,CTSA: Other Types Of Penalty,0.0,8.0,0.0
CTM94030,8.0,11.0,View changes,CTSA: Concessionary Period,0.0,13.0,0.0
CTM94040,1.0,5.0,View changes,CTSA: Flat-Rate Penalties,0.0,8.0,0.0
CTM94050,1167.0,1193.0,View changes,CTSA: Higher Rate Penalties,4.0,18.0,205.0
CTM94060,2.0,5.0,View changes,CTSA: Tax-Related Penalties,0.0,20.0,0.0
CTM94070,2.0,5.0,View changes,CTSA: Amount Of Tax Unpaid,0.0,45.0,0.0
CTM94080,2.0,6.0,View changes,CTSA: Amount Of Tax Unpaid: Surrender Of Refund,0.0,7.0,0.0
CTM94090,3.0,6.0,View changes,CTSA: Interaction Of Flat-Rate & Tax-Related Penalties,0.0,11.0,0.0
CTM94100,6.0,9.0,View changes,CTSA: Companies Act Extension,0.0,25.0,0.0
CTM94110,2.0,5.0,View changes,CTSA: Companies Act Extension: Overseas Company,0.0,13.0,0.0
CTM94120,1.0,4.0,View changes,CTSA: Companies Act Extension: Examples,0.0,16.0,0.0
CTM94130,2.0,5.0,View changes,CTSA: Further Time,0.0,7.0,0.0
CTM94140,6.0,10.0,View changes,CTSA: Reasonable Excuse,0.0,20.0,0.0
CTM94160,2.0,5.0,View changes,CTSA: Concessionary Period: Operation Of,0.0,11.0,0.0
CTM94170,1.0,4.0,View changes,CTSA: Concessionary Period: Postal Delay During,0.0,19.0,0.0
CTM94180,2.0,6.0,View changes,CTSA: Concessionary Period: 'Last Business Day' Rule,0.0,13.0,0.0
CTM94200,2.0,399.0,View changes,CTSA: Determination: Procedure,0.0,29.0,0.0
CTM94210,4.0,7.0,View changes,CTSA: Determination: General Rules,0.0,9.0,0.0
CTM94220,1.0,4.0,View changes,CTSA: Determination: Appeals Against,0.0,9.0,0.0
CTM94230,1.0,3.0,View changes,CTSA: Determination: Postponement Provisions Not Applicable,0.0,6.0,0.0
CTM94240,2.0,4.0,View changes,CTSA: More Than One Tax-Related Penalty For The Same Accounting Period,0.0,9.0,0.0
CTM94250,1.0,3.0,View changes,CTSA: Time Limits,0.0,15.0,0.0
CTM95005,0.0,2.0,View changes,Corporation Tax Self-Assessment (CTSA): Assessments: General,2.0,8.0,3.0
CTM95010,0.0,2.0,View changes,Corporation Tax Self-Assessment (CTSA): Assessments: Normal Due Date Unaffected,1.0,6.0,1.0
CTM95050,0.0,2.0,View changes,Corporation Tax Self-Assessment (CTSA): Assessments: Discovery - When Prohibited,1.0,7.0,1.0
CTM95080,1.0,3.0,View changes,Corporation Tax Self-Assessment (CTSA): Assessments: Discovery: Information Available - Onus On Company,0.0,16.0,0.0
CTM95130,0.0,3.0,View changes,Corporation Tax Self-Assessment (CTSA): Assessments: Appeals,2.0,14.0,2.0
CTM95140,1685.0,1690.0,View changes,Corporation Tax Self-Assessment (CTSA): Assessments: Recovery Of Excessive Repayments,9.0,29.0,1026.0
CTM95305,1.0,4.0,View changes,CTSA: Power To Make,0.0,13.0,0.0
CTM95310,1.0,4.0,View changes,CTSA: Timing,0.0,11.0,0.0
CTM95320,1.0,3.0,View changes,CTSA: Period For Which Made,0.0,10.0,0.0
CTM95330,2.0,5.0,View changes,CTSA: When Of No Effect,0.0,16.0,0.0
CTM95340,3.0,6.0,View changes,CTSA: Review,0.0,37.0,0.0
CTM95350,1.0,4.0,View changes,CTSA: Filing Date Ascertainable?,0.0,31.0,0.0
CTM95360,4.0,7.0,View changes,CTSA: Partial Compliance With Notice To Deliver,0.0,20.0,0.0
CTM95370,6.0,9.0,View changes,CTSA: Of Dates Payable,0.0,18.0,0.0
CTM95390,1.0,3.0,View changes,CTSA: Time Limit,1.0,10.0,2.0
CTM95400,4.0,7.0,View changes,CTSA: Superseded By SA,0.0,61.0,0.0
CTM95410,1.0,4.0,View changes,CTSA: Proceedings For Tax Started: Company Makes Return,0.0,9.0,0.0
CTM95420,5.0,8.0,View changes,CTSA: CTPF: Estimated Assessments,0.0,15.0,0.0
CTM95430,3.0,6.0,View changes,CTSA: Negative Amounts,0.0,16.0,0.0
CTM95440,4.0,7.0,View changes,CTSA: Conclusiveness Of Amount,1.0,20.0,1.0
CTM95460,3.0,6.0,View changes,CTSA: CTPF: Estimated Determination,0.0,16.0,0.0
CTM95470,4.0,8.0,View changes,CTSA: CTPF: Finality,1.0,8.0,1.0
CTM97002,0.0,3.0,View changes,Introduction,2.0,7.0,2.0
CTM97005,0.0,3.0,View changes,Claim To Be Made In Return,1.0,10.0,1.0
CTM97020,0.0,3.0,View changes,Consent To Surrender,1.0,19.0,1.0
CTM97040,0.0,3.0,View changes,Simplified Arrangement,1.0,8.0,1.0
CTM97055,0.0,3.0,View changes,Time Limit - Late Claims,0.0,9.0,0.0
CTM97065,0.0,3.0,View changes,Time Limit - Late Claims - SP5/01 - Guidance On,2.0,9.0,2.0
CTM97410,2.0,5.0,View changes,CTSA: Administration,0.0,18.0,0.0
CTM97420,2.0,5.0,View changes,CTSA: Companies Eligible,0.0,23.0,0.0
CTM97430,881.0,884.0,View changes,CTSA: Copy Of The Contract,86.0,87.0,37158.0
CTM97440,108.0,165.0,View changes,Copy Of The Guidance Notes,108.0,148.0,27145.0
CTM97480,1.0,4.0,View changes,CTSA: Short Accounting Period: Example,0.0,13.0,0.0
CTM97510,2.0,5.0,View changes,CTSA: Overpayment,0.0,17.0,0.0
CTM97520,3.0,6.0,View changes,CTSA: Rolling Forward,0.0,17.0,0.0
CTM97530,2.0,6.0,View changes,CTSA: Removal By Agreement,0.0,20.0,0.0
CTM97550,1.0,4.0,View changes,CTSA: Participating Companies List,0.0,9.0,0.0
CTM97560,3.0,6.0,View changes,CTSA: Apportion Payments At Closure,0.0,36.0,0.0
CTM97580,1.0,4.0,View changes,CTSA: Termination: Clause 18,0.0,17.0,0.0
CTM97610,0.0,3.0,View changes,CTSA: Time Limits For Claims,1.0,4.0,1.0
CTM97740,0.0,4.0,View changes,CTSA: Refusal Of An Application,1.0,13.0,1.0
CTM97750,0.0,3.0,View changes,CTSA: Partial Acceptance Of An Application,0.0,11.0,0.0
CTM97760,0.0,3.0,View changes,CTSA: Termination Of Arrangement And Exclusion Of A Company From Arrangement,0.0,14.0,0.0
CTM98005,0.0,3.0,View changes,Corporation Tax Self-Assessment General,1.0,6.0,2.0
CTM98020,0.0,2.0,View changes,Corporation Tax Self-Assessment Time Limit,1.0,17.0,1.0
CTM98205,0.0,2.0,View changes,CTSA: General,2.0,15.0,2.0
CTM98215,0.0,2.0,View changes,CTSA: Claims To Relief - General,2.0,18.0,2.0
CTM98220,0.0,2.0,View changes,CTSA: Claims To Relief - Action To Take,2.0,29.0,3.0
CTM98240,0.0,3.0,View changes,CTSA: Late Payment Interest,1.0,10.0,1.0
CTM98250,1.0,5.0,View changes,CTSA: CTPF - Assessment,0.0,11.0,0.0
DANSP42000,0.0,2.0,View changes,Notices Of Decisions: Difficulties Serving The Notice,0.0,9.0,0.0
DANSP42100,0.0,2.0,View changes,Of Decision: Introduction,0.0,6.0,0.0
DANSP42200,0.0,2.0,View changes,Of Decision: Notice Of Decision Returned Undelivered,0.0,11.0,0.0
DANSP42400,0.0,2.0,View changes,Of Decision: Person Mislays The Decision,0.0,6.0,0.0
DMBM670940,0.0,2.0,View changes,Which Debts Can And Cannot Be Arrested,0.0,19.0,0.0
DMBM675000,0.0,2.0,View changes,Summary Proceedings (Scotland): Contents,0.0,23.0,0.0
DMBM676410,0.0,3.0,View changes,Summary Proceedings (Sc): Arrestments/Earnings Arrestments/Attachments/Exceptional Attachments: Contents,0.0,20.0,0.0
DMBM676500,0.0,2.0,View changes,Earnings Arrestment Already In Place,0.0,6.0,0.0
DMBM676530,0.0,3.0,View changes,Recovering Costs For Cases Where Arrestments Have Been Laid,0.0,9.0,0.0
DMBM676550,0.0,3.0,View changes,Preliminary Action Required In All Cases Where Attachment/Exceptional Attachment Being Pursued Under A Summary Cause (SP) Decree,0.0,8.0,0.0
DMBM677510,0.0,2.0,View changes,Summary Proceedings (Sc): Small Claims - Registering The Summons In Court And Effecting Service: Contents,0.0,9.0,0.0
DMBM677910,0.0,2.0,View changes,Summary Proceedings (Sc): Small Claims - Obtaining And Enforcing Decree: Contents,0.0,6.0,0.0
DT16350PP,0.0,1.0,View changes,St Christopher (St Kitts) And Nevis: Contents,0.0,29.0,0.0
DT16403,0.0,1.0,View changes,"DT: Double Taxation Agreement, Article 4: Associated Enterprises",0.0,6.0,0.0
DT16405,0.0,2.0,View changes,"DT: Double Taxation Agreement, Article 6: Dividends",0.0,6.0,0.0
DT2850PP,18.0,48.0,View changes,DT2850 Double Taxation Relief Manual: Azerbaijan: Contents,3.0,10.0,48.0
DT2851,110.0,183.0,View changes,Azerbaijan: Tax Credit Relief,6.0,7.0,297.0
DT2852,1966.0,2465.0,View changes,Azerbaijan: Source,4.0,5.0,1040.0
DT2853,1144.0,1279.0,View changes,Azerbaijan: Dividends,6.0,7.0,1205.0
DT2854,713.0,802.0,View changes,Azerbaijan: Interest,5.0,6.0,777.0
DT2855,882.0,1038.0,View changes,Azerbaijan: Royalties,7.0,9.0,949.0
EIM04700,0.0,2.0,View changes,Particular Items: R To Z: Contents,0.0,96.0,0.0
EIM06600,0.0,2.0,View changes,Exemption For Suggestion Scheme Awards: Introduction,0.0,7.0,0.0
EIM06652,0.0,2.0,View changes,Exemption For Suggestion Scheme Awards: Two Or More Awards For Same Suggestion On Different Occasions: Example,0.0,14.0,0.0
