ChapterNumber,CharCountDiff,LevDistance,Link,ParaBreakdown,Title
CTM16200,0.0,5.0,View changes,[[]],CTM16200 Franked Investment Income Under The ACT System Abolished From 6 April 1999: Surplus - Claims Under ICTA88/S242
CTM16210,0.0,5.0,View changes,[[]],CTM16210 Franked Investment Income Under The ACT System Abolished From 6 April 1999 - Surplus - Claims Under ICTA88/S242 - Computation
CTM16215,0.0,4.0,View changes,[[]],CTM16215 Franked Investment Income Under The ACT System Abolished From 6 April 1999 - Surplus - Claims Under ICTA88/S242 - Change In Rate Of Tax Credit
CTM17005,0.0,5.0,View changes,[[]],CTM17005 Introduction
CTM17250,0.0,4.0,View changes,[[]],CTM17250 Introduction
CTM17260,0.0,6.0,View changes,[[]],CTM17260 Clearance Procedure And Returns
CTM17270,0.0,4.0,View changes,[[]],CTM17270 Action Required In Offices
CTM17310,54.0,58.0,View changes,[[]],CTM17310 Liquidation Reconstruction
CTM17505,0.0,5.0,View changes,[[]],CTM17505 Introduction
CTM17507,0.0,4.0,View changes,[[]],CTM17507 Quoted And Unquoted Companies
CTM17510,0.0,6.0,View changes,[[]],CTM17510 Application Of The Distributions Legislation
CTM17530,54.0,58.0,View changes,[[]],CTM17530 Previous Bonus Issue
CTM17550,54.0,59.0,View changes,[[]],CTM17550 Repeat Bonus Issues
CTM17560,0.0,4.0,View changes,[[]],CTM17560 Quoted Shares
CTM17570,0.0,6.0,View changes,[[]],CTM17570 Special Treatment For Unquoted Companies
CTM17630,0.0,6.0,View changes,[[]],CTM17630 From A Dealer
CTM18200,949.0,967.0,View changes,"[[['t7', 23, '2.38%'], ['t8', 109, '11.27%'], ['t9', 59, '6.1%']]]",CTM18200 Set-Off Of ACT: Accounting Periods Ending On Or Before 5 April 1999
CTM18230,54.0,58.0,View changes,[[]],CTM18230 Unrelieved Surplus ACT
CTM18370,54.0,59.0,View changes,[[]],CTM18370 Definition Of A Group: Arrangements
CTM18420,54.0,60.0,View changes,[[]],CTM18420 Accounting Periods To Which The Regulations Apply: Company Not A Member Of A Group: No Immediate Opt Out
CTM18480,54.0,60.0,View changes,[[]],CTM18480 Accounting Periods To Which The Regulations Apply: Group Members: Immediate Opt Out
CTM18650,54.0,59.0,View changes,[[]],CTM18650 Utilisation Of: Overview
CTM18710,54.0,58.0,View changes,[[]],CTM18710 Utilisation Of: Companies Leaving And Joining A Group
CTM18730,54.0,56.0,View changes,[[]],CTM18730 Unrelieved Surplus: Restriction On Set- Off Of Arising As The Result Of A Surrender
CTM18750,0.0,2.0,View changes,[[]],CTM18750 Unrelieved Surplus: ACT Buying
CTM18760,54.0,56.0,View changes,[[]],CTM18760 Unrelieved Surplus: Change Of Ownership Of Company
CTM18770,0.0,2.0,View changes,[[]],CTM18770 Unrelieved Surplus: Asset Transferred After Change In Ownership Of Company
CTM18810,54.0,56.0,View changes,[[]],CTM18810 Unrelieved Surplus: Displacement Of
CTM20055,0.0,2.0,View changes,[[]],CTM20055 Distributions
CTM20060,0.0,2.0,View changes,[[]],CTM20060 Franked Payments
CTM20065,54.0,56.0,View changes,[[]],CTM20065 Rate Of ACT
CTM20070,0.0,2.0,View changes,[[]],CTM20070 Qualifying And Non-Qualifying Distributions
CTM20090,0.0,2.0,View changes,[[]],CTM20090 Ultra Vires Dividends
CTM20105,9188.0,9222.0,View changes,"[[['t10', 117, '1.27%'], ['t11', 92, '1.0%'], ['t12', 208, '2.26%'], ['t13', 231, '2.5%'], ['t14', 181, '1.96%'], ['t15', 246, '2.67%'], ['t16', 129, '1.4%'], ['t17', 40, '0.43%'], ['t18', 47, '0.51%'], ['t19', 83, '0.9%'], ['t20', 272, '2.95%'], ['t21', 220, '2.39%'], ['t22', 294, '3.19%'], ['t23', 321, '3.48%'], ['t24', 93, '1.01%'], ['t25', 74, '0.8%']]]",CTM20105 ACT: Set-Off Against CT On Profits: Introduction
CTM20120,4898.0,4902.0,View changes,"[[['t6', 18, '0.37%'], ['t7', 217, '4.43%'], ['t8', 549, '11.2%'], ['t9', 253, '5.16%'], ['t10', 1023, '20.87%'], ['t11', 259, '5.28%'], ['t12', 466, '9.51%'], ['t13', 52, '1.06%'], ['t14', 124, '2.53%']]]",CTM20120 ACT: Set-Off Against CT On Profits: Amount Available
CTM20150,1410.0,1414.0,View changes,"[[['t7', 27, '1.91%'], ['t8', 135, '9.55%'], ['t9', 94, '6.65%'], ['t10', 191, '13.51%'], ['t11', 21, '1.49%']]]",CTM20150 ACT: Set-Off Against CT On Profits: Maximum
CTM20160,472.0,475.0,View changes,"[[['t2', 17, '3.58%'], ['t3', 249, '52.42%'], ['t4', 234, '49.26%'], ['t5', 11, '2.32%']]]",CTM20160 ACT: Set-Off Against CT On Profits: Surplus ACT
CTM20170,0.0,4.0,View changes,[[]],CTM20170 ACT: Set-Off Against CT On Profits: Surplus ACT Carry Back
CTM20190,0.0,3.0,View changes,[[]],CTM20190 ACT: Set-Off Against CT On Profits: Form Of Claim
CTM20210,619.0,625.0,View changes,"[[['t2', 22, '3.52%'], ['t3', 379, '60.64%'], ['t4', 264, '42.24%'], ['t5', 11, '1.76%']]]",CTM20210 ACT: Set-Off Against CT On Profits: Repayment From Carry-Back Of Surplus
CTM20220,0.0,3.0,View changes,[[]],CTM20220 ACT: Set-Off Against CT On Profits: Interest Advantage Pre Pay And File
CTM20240,0.0,3.0,View changes,[[]],CTM20240 ACT: Set-Off Against CT On Profits: Time Limit
CTM20300,0.0,4.0,View changes,[[]],CTM20300 ACT: Set-Off Against CT On Profits: Capacity Buying: Introduction
CTM20310,0.0,3.0,View changes,[[]],CTM20310 ACT: Set-Off Against CT On Profits: Capacity Buying: Conditions
CTM20330,31242.0,32566.0,View changes,"[[['t4', 27, '0.08%'], ['t5', 267, '0.82%'], ['t6', 370, '1.14%'], ['t7', 157, '0.48%'], ['t8', 550, '1.69%'], ['t9', 278, '0.85%'], ['t10', 253, '0.78%'], ['t11', 156, '0.48%'], ['t12', 336, '1.03%'], ['t13', 267, '0.82%'], ['t14', 370, '1.14%'], ['t15', 157, '0.48%'], ['t16', 414, '1.27%'], ['t20', 71, '0.22%'], ['t24', 80, '0.25%'], ['t28', 27, '0.08%'], ['t29', 267, '0.82%'], ['t30', 370, '1.14%'], ['t31', 157, '0.48%'], ['t32', 697, '2.14%'], ['t33', 461, '1.42%'], ['t34', 425, '1.31%'], ['t35', 594, '1.82%'], ['t36', 275, '0.84%'], ['t37', 250, '0.77%'], ['t38', 534, '1.64%'], ['t40', 117, '0.36%'], ['t42', 120, '0.37%'], ['t43', 267, '0.82%'], ['t44', 536, '1.65%'], ['t45', 320, '0.98%'], ['t46', 266, '0.82%'], ['t47', 156, '0.48%'], ['t48', 685, '2.1%'], ['t49', 337, '1.03%'], ['t50', 689, '2.12%'], ['t51', 755, '2.32%'], ['t52', 333, '1.02%'], ['t53', 335, '1.03%'], ['t54', 263, '0.81%'], ['t55', 310, '0.95%'], ['t56', 257, '0.79%'], ['t57', 406, '1.25%'], ['t58', 366, '1.12%'], ['t59', 506, '1.55%'], ['t60', 144, '0.44%'], ['t61', 508, '1.56%'], ['t62', 425, '1.31%'], ['t63', 142, '0.44%'], ['t64', 280, '0.86%'], ['t65', 183, '0.56%'], ['t66', 366, '1.12%'], ['t67', 506, '1.55%'], ['t68', 144, '0.44%'], ['t69', 439, '1.35%'], ['t70', 450, '1.38%'], ['t71', 490, '1.5%'], ['t72', 387, '1.19%'], ['t73', 939, '2.88%'], ['t74', 455, '1.4%'], ['t75', 267, '0.82%'], ['t76', 420, '1.29%'], ['t77', 459, '1.41%'], ['t78', 62, '0.19%'], ['t79', 282, '0.87%']]]",CTM20330 ACT: Set-Off Against CT On Profits: Capacity Buying: Effect Of Applying Rules
CTM20510,0.0,4.0,View changes,[[]],CTM20510 Summary Of Main Changes
CTM20515,54.0,57.0,View changes,[[]],CTM20515 Reason For The Changes
CTM20520,0.0,3.0,View changes,[[]],CTM20520 Effects Of Main Changes
CTM20525,0.0,3.0,View changes,[[]],CTM20525 Rate At Which ACT Is Payable
CTM20540,54.0,57.0,View changes,[[]],CTM20540 Franked Investment Income: As Upper Limit
CTM20560,0.0,4.0,View changes,[[]],CTM20560 Loan Released Or Written Off
CTM20565,0.0,3.0,View changes,[[]],CTM20565 Non-Qualifying Distributions Etc
CTM20570,297.0,302.0,View changes,"[[['t1', 22, '7.28%'], ['t2', 318, '105.3%'], ['t3', 15, '4.97%']]]",CTM20570 FID
CTM21010,54.0,57.0,View changes,[[]],CTM21010 Overview
CTM21100,0.0,3.0,View changes,[[]],CTM21100 Election: Effect Of
CTM21110,0.0,3.0,View changes,[[]],CTM21110 Election: Conditions
CTM21200,54.0,57.0,View changes,[[]],CTM21200 Election: Dividend Vouchers
CTM21220,0.0,3.0,View changes,[[]],CTM21220 Excess FID
CTM21230,54.0,57.0,View changes,[[]],CTM21230 Authorised Unit Trusts
CTM21240,0.0,3.0,View changes,[[]],CTM21240 Repayment Interest
CTM21250,276.0,280.0,View changes,"[[['t1', 20, '7.14%'], ['t2', 459, '163.93%'], ['t3', 486, '173.57%'], ['t4', 407, '145.36%'], ['t5', 313, '111.79%'], ['t6', 294, '105.0%']]]",CTM21250 Accounting Procedures
CTM21270,3314.0,3317.0,View changes,"[[['t3', 18, '0.54%'], ['t4', 218, '6.57%'], ['t5', 514, '15.5%'], ['t6', 221, '6.66%'], ['t7', 259, '7.81%'], ['t8', 342, '10.31%'], ['t9', 157, '4.73%'], ['t10', 147, '4.43%'], ['t11', 202, '6.09%'], ['t12', 255, '7.69%'], ['t13', 191, '5.76%'], ['t14', 197, '5.94%'], ['t15', 451, '13.6%'], ['t16', 171, '5.16%'], ['t17', 186, '5.61%'], ['t18', 77, '2.32%'], ['t19', 256, '7.72%'], ['t20', 114, '3.44%']]]",CTM21270 How Legislation Operated In Practice: Summary
CTM21280,0.0,3.0,View changes,[[]],CTM21280 How Legislation Operated In Practice: Examples
CTM21310,54.0,57.0,View changes,[[]],CTM21310 Matching FID With Distributable Foreign Profit (DFP): Outline
CTM21330,0.0,3.0,View changes,[[]],CTM21330 Matching FID With Distributable Foreign Profit (DFP): Of A Subsidiary
CTM21400,54.0,57.0,View changes,[[]],CTM21400 ACT: FID: Repayment Or Set Off Of ACT: Contents
CTM21405,304.0,311.0,View changes,"[[['t2', 306, '98.39%'], ['t3', 180, '57.88%'], ['t4', 414, '133.12%'], ['t5', 234, '75.24%'], ['t6', 107, '34.41%'], ['t7', 61, '19.61%'], ['t8', 104, '33.44%']]]",CTM21405 Outline
CTM21420,54.0,57.0,View changes,[[]],CTM21420 Notional Foreign Source
CTM21480,0.0,3.0,View changes,[[]],CTM21480 Revision Of Profits
CTM21510,54.0,57.0,View changes,[[]],CTM21510 Conditions
CTM21540,0.0,3.0,View changes,[[]],CTM21540 Company Found Not To Be An IHC
CTM21550,54.0,57.0,View changes,[[]],CTM21550 Further Reckoning Comparison
CTM22010,3223.0,3226.0,View changes,"[[['t2', 18, '0.56%'], ['t3', 437, '13.55%'], ['t4', 204, '6.32%'], ['t5', 59, '1.83%'], ['t6', 46, '1.43%'], ['t7', 22, '0.68%'], ['t8', 327, '10.14%'], ['t9', 355, '11.0%'], ['t10', 128, '3.97%'], ['t11', 434, '13.45%'], ['t12', 471, '14.6%'], ['t13', 200, '6.2%'], ['t14', 190, '5.89%'], ['t15', 207, '6.42%'], ['t16', 143, '4.43%'], ['t17', 83, '2.57%'], ['t18', 52, '1.61%'], ['t19', 30, '0.93%'], ['t20', 120, '3.72%'], ['t21', 73, '2.26%'], ['t22', 191, '5.92%'], ['t23', 422, '13.08%'], ['t24', 273, '8.46%'], ['t25', 35, '1.08%'], ['t26', 203, '6.29%'], ['t27', 39, '1.21%'], ['t28', 310, '9.61%'], ['t29', 322, '9.98%'], ['t30', 86, '2.67%']]]",CTM22010 Introduction
CTM22050,2694.0,2720.0,View changes,"[[['t15', 27, '0.99%'], ['t16', 189, '6.95%'], ['t17', 355, '13.05%'], ['t18', 123, '4.52%'], ['t19', 95, '3.49%'], ['t20', 68, '2.5%']]]",CTM22050 Return Periods
CTM22060,1830.0,4587.0,View changes,"[[['t18', 61, '1.33%'], ['t19', 74, '1.61%'], ['t20', 75, '1.64%'], ['t21', 128, '2.79%'], ['t22', 64, '1.4%'], ['t23', 57, '1.24%'], ['t24', 112, '2.44%'], ['t25', 58, '1.26%'], ['t26', 219, '4.77%'], ['t27', 187, '4.08%'], ['t28', 427, '9.31%'], ['t29', 255, '5.56%'], ['t30', 104, '2.27%'], ['t31', 28, '0.61%'], ['t32', 87, '1.9%'], ['t33', 57, '1.24%'], ['t34', 70, '1.53%'], ['t35', 471, '10.27%'], ['t36', 89, '1.94%'], ['t37', 53, '1.16%'], ['t38', 37, '0.81%']]]",CTM22060 Of Returns
CTM22070,0.0,2.0,View changes,[[]],CTM22070 Date Payable
CTM22085,0.0,2.0,View changes,[[]],CTM22085 FID Received In Later Return Period
CTM22150,0.0,2.0,View changes,[[]],CTM22150 Items Included In Error
CTM22250,0.0,3.0,View changes,[[]],CTM22250 Changes In Rate Of ACT
CTM34110,0.0,3.0,View changes,[[]],CTM34110 Migration: Before 15 March 1988
CTM34120,0.0,3.0,View changes,[[]],CTM34120 Migration: From 15 March 1988
CTM34130,0.0,3.0,View changes,[[]],CTM34130 Liabilities Arising: Introduction
CTM34132,0.0,3.0,View changes,[[]],CTM34132 Liabilities Arising: Deferral Of Exit Charges: Eligible Companies And Conditions
CTM34133,54.0,57.0,View changes,[[]],CTM34133 Liabilities Arising: Deferral Of Exit Charges: Exit Charge Payment Plan: General
CTM34135,0.0,3.0,View changes,[[]],CTM34135 Liabilities Arising: Deferral Of Exit Charges: Exit Charge Payment Plan: Realisation Method: Outline
CTM34136,54.0,57.0,View changes,[[]],CTM34136 Liabilities Arising: Deferral Of Exit Charges: Exit Charge Payment Plan: Realisation Method: Tax Deferral And Annual Reports
CTM34138,54.0,57.0,View changes,[[]],CTM34138 Liabilities Arising: Deferral Of Exit Charges: Exit Charge Payment Plan: Action In HMRC Offices: Other Issues
CTM34195,29.0,32.0,View changes,[[]],CTM34195 Migration: Guidance Notes For Migrating Companies
CTM34230,54.0,57.0,View changes,[[]],CTM34230 Residence: Non-Resident Companies: Differences In Treatment Compared With Resident Companies
CTM34240,0.0,4.0,View changes,[[]],CTM34240 Residence: Non-Resident Companies: ‘Charges Paid’ - Relief For Annual Payments And Patent Royalties
CTM34250,0.0,3.0,View changes,[[]],CTM34250 Residence: Non-Resident Companies: ‘Charges Received’: Income From Which Income Tax Has Been Deducted
CTM34270,0.0,3.0,View changes,[[]],CTM34270 Residence: Non-Resident Companies: Distributions Received
CTM34500,29.0,32.0,View changes,[[]],CTM34500 Residence: Dual Resident Companies: Contents
CTM34505,0.0,3.0,View changes,[[]],CTM34505 Introduction
CTM34720,54.0,57.0,View changes,[[]],CTM34720 Anti-Forestalling Provisions
CTM35100,54.0,57.0,View changes,[[]],CTM35100 Collection Of Tax On Annual Payments: Contents
CTM35110,0.0,3.0,View changes,[[]],CTM35110 Return Periods
CTM35120,0.0,3.0,View changes,[[]],CTM35120 Date Tax Payable
CTM35125,0.0,3.0,View changes,[[]],CTM35125 Set Off Of Tax Suffered By Deduction
CTM35130,54.0,58.0,View changes,[[]],CTM35130 Amended Return Where Company Becomes Aware Of An Error
CTM35205,0.0,4.0,View changes,[[]],CTM35205 Introduction
CTM35210,0.0,3.0,View changes,[[]],CTM35210 Payments Made Before 1 April 2001
CTM35218,54.0,57.0,View changes,[[]],CTM35218 Eurobonds And Deduction Of Tax
CTM35220,0.0,4.0,View changes,[[]],CTM35220 Income Received Net
CTM36105,0.0,2.0,View changes,[[]],CTM36105 Introduction
CTM36125,54.0,56.0,View changes,[[]],CTM36125 Beneficial Ownership Of Shares
CTM36130,0.0,2.0,View changes,[[]],CTM36130 Distributions
CTM36135,0.0,2.0,View changes,[[]],CTM36135 Responsibility Of Officer
CTM36145,0.0,2.0,View changes,[[]],CTM36145 Review Office
CTM36150,54.0,56.0,View changes,[[]],"CTM36150 Investment Of Surplus Funds By The Department For Business, Innovation And Skills"
CTM36205,0.0,4.0,View changes,[[]],CTM36205 Distributions In Anticipation Of Dissolution: Introduction
CTM36210,0.0,3.0,View changes,[[]],CTM36210 Loans To Participators
CTM36220,0.0,3.0,View changes,[[]],CTM36220 Distributions Treated As Being Made On Formal Winding Up
CTM36230,0.0,3.0,View changes,[[]],CTM36230 ESCC16: Already Dissolved
CTM36320,1.0,4.0,View changes,"[[['t6', 1, '25.0%']]]",CTM36320 Condition C: Introduction
CTM36505,6287.0,6352.0,View changes,"[[['t6', 219, '3.45%'], ['t7', 138, '2.17%'], ['t8', 143, '2.25%'], ['t9', 56, '0.88%'], ['t10', 113, '1.78%'], ['t11', 153, '2.41%'], ['t12', 55, '0.87%'], ['t13', 252, '3.97%'], ['t14', 142, '2.24%'], ['t15', 139, '2.19%'], ['t16', 14, '0.22%']]]",CTM36505 Introduction
CTM36510,0.0,3.0,View changes,[[]],CTM36510 Computation Of Profits And Losses
CTM36540,0.0,3.0,View changes,[[]],CTM36540 Companies In Partnership : Interest Paid Etc
CTM36560,0.0,3.0,View changes,[[]],CTM36560 Investment Partnerships
CTM36570,0.0,3.0,View changes,[[]],CTM36570 Investment Partnerships: Procedures For
CTM36590,0.0,4.0,View changes,[[]],CTM36590 Transfer Of Relief Between Companies And Partnerships
CTM36610,0.0,3.0,View changes,[[]],CTM36610 Repeal Of Rent Factoring Legislation From 6 June 2006
CTM36805,0.0,3.0,View changes,[[]],CTM36805 Introduction
CTM36810,0.0,3.0,View changes,[[]],CTM36810 Definitions: Securities And Transaction In Securities
CTM36820,0.0,3.0,View changes,[[]],CTM36820 'Circumstances’ And Relevant Consideration
CTM36835,54.0,58.0,View changes,[[]],CTM36835 Corporation Tax Advantage
CTM40055,0.0,3.0,View changes,[[]],CTM40055 Charities: General
CTM40105,0.0,3.0,View changes,[[]],CTM40105 Clubs: Introduction
CTM40110,439.0,446.0,View changes,"[[['t2', 352, '78.92%'], ['t3', 162, '36.32%'], ['t4', 1, '0.22%'], ['t5', 15, '3.36%'], ['t6', 7, '1.57%']]]",CTM40110 Clubs: Incorporated Under The Co-Operative And Community Benefit Societies Act 2014 (Formerly The Industrial & Provident Societies Acts)
CTM40120,0.0,3.0,View changes,[[]],CTM40120 Clubs: Incorporated As Companies: Dividends Not Paid
CTM40135,54.0,57.0,View changes,[[]],CTM40135 Clubs: Machine Commissions
CTM40155,0.0,4.0,View changes,[[]],CTM40155 Credit Unions : Introduction
CTM40160,0.0,3.0,View changes,[[]],CTM40160 Taxation Of Union
CTM40310,0.0,3.0,View changes,[[]],CTM40310 Meaning Of Friendly Society
CTM40320,0.0,3.0,View changes,[[]],CTM40320 Business Categories
CTM40325,0.0,4.0,View changes,[[]],CTM40325 Exemption For Basic Life Assurance And General Annuityor Endowment Business (BLAGAB)
CTM40340,0.0,3.0,View changes,[[]],CTM40340 Repayment Claims
CTM40355,0.0,3.0,View changes,[[]],CTM40355 Introduction
CTM40360,0.0,2.0,View changes,[[]],CTM40360 IT Deducted From Payments Received
CTM40405,0.0,2.0,View changes,[[]],CTM40405 Introduction
CTM40410,540.0,543.0,View changes,"[[['t3', 366, '67.4%'], ['t4', 158, '29.1%'], ['t5', 123, '22.65%'], ['t6', 307, '56.54%'], ['t7', 79, '14.55%'], ['t8', 223, '41.07%'], ['t9', 265, '48.8%'], ['t10', 118, '21.73%'], ['t11', 257, '47.33%'], ['t12', 77, '14.18%'], ['t13', 11, '2.03%']]]",CTM40410 Summary Of Tax Treatment
CTM40420,54.0,56.0,View changes,[[]],CTM40420 Co-Operatives - Nature Of Relief And Claim
CTM40425,0.0,2.0,View changes,[[]],CTM40425 Co- Operatives: Approval
CTM40435,0.0,2.0,View changes,[[]],CTM40435 Co-Operatives - Unlet Properties
CTM40465,0.0,2.0,View changes,[[]],CTM40465 Management Co-Operatives
CTM40505,0.0,3.0,View changes,[[]],CTM40505 General
CTM40507,77.0,81.0,View changes,"[[['t23', 77, '95.06%']]]",CTM40507 Background And Types Of Society
CTM40510,11360.0,15083.0,View changes,"[[['t5', 490, '3.25%'], ['t6', 443, '2.94%'], ['t7', 178, '1.18%'], ['t8', 536, '3.55%'], ['t9', 592, '3.92%'], ['t10', 173, '1.15%'], ['t11', 50, '0.33%'], ['t12', 645, '4.28%'], ['t13', 443, '2.94%'], ['t14', 178, '1.18%'], ['t15', 126, '0.84%'], ['t16', 206, '1.37%'], ['t20', 71, '0.47%'], ['t23', 503, '3.33%'], ['t24', 869, '5.76%'], ['t25', 484, '3.21%'], ['t26', 161, '1.07%'], ['t27', 215, '1.43%'], ['t28', 676, '4.48%'], ['t29', 404, '2.68%'], ['t30', 247, '1.64%'], ['t31', 131, '0.87%'], ['t32', 729, '4.83%'], ['t33', 420, '2.78%'], ['t34', 179, '1.19%'], ['t35', 566, '3.75%'], ['t36', 549, '3.64%'], ['t37', 163, '1.08%'], ['t38', 50, '0.33%'], ['t39', 203, '1.35%'], ['t43', 71, '0.47%'], ['t47', 502, '3.33%'], ['t48', 906, '6.01%'], ['t49', 484, '3.21%'], ['t50', 161, '1.07%'], ['t51', 215, '1.43%'], ['t52', 676, '4.48%'], ['t53', 404, '2.68%'], ['t54', 514, '3.41%'], ['t55', 395, '2.62%'], ['t56', 381, '2.53%'], ['t57', 72, '0.48%'], ['t58', 190, '1.26%'], ['t59', 559, '3.71%'], ['t60', 404, '2.68%'], ['t61', 247, '1.64%'], ['t62', 131, '0.87%'], ['t63', 771, '5.11%'], ['t64', 410, '2.72%'], ['t65', 174, '1.15%'], ['t66', 49, '0.32%']]]",CTM40510 Claims For Exemption
CTM40515,0.0,3.0,View changes,[[]],CTM40515 Carrying On Trade - Dividends Etc
CTM40520,0.0,3.0,View changes,[[]],CTM40520 Share And Loan Interest Paid: The Society
CTM40555,54.0,57.0,View changes,[[]],CTM40555 Financial Compensation
CTM40580,0.0,4.0,View changes,[[]],CTM40580 Agricultural And Fishing Co-Operatives Treated As Registered Societies
CTM40700,0.0,3.0,View changes,[[]],CTM40700 Investment Trusts
CTM40805,0.0,3.0,View changes,[[]],CTM40805 Loan And General
CTM40855,0.0,3.0,View changes,[[]],CTM40855 Introduction
CTM40860,0.0,3.0,View changes,[[]],CTM40860 Definition
CTM40880,54.0,57.0,View changes,[[]],CTM40880 Income Tax Deducted From Payments Received
CTM41050,0.0,3.0,View changes,[[]],CTM41050 Retirement Benefits Schemes
