,ChapterNum,Title,Title,Para,Para,ParaShifted
10134,CTM40510,CTM40510 Claims For Exemption,CTM40510 Claims For Exemption,Any claim that a registered industrial and provident society qualifies for full or partial exemption from liability to tax should therefore be considered critically dealt with as follows.,"a society carrying on operating as a club, see [A registered society is not exempt from corporation tax. CTIS has seen a number of claims from, for example, community shops arguing that they are exempt because they are a registered society and/or a not for profit organisation. As in CTM40505 a registered society is a body corporate and broadly pays tax under the same rules as any other company. Equally a registered society can get the benefit of the same reliefs as any other company, unless the corporation tax acts specifically prevent it.",False
10135,CTM40510,CTM40510 Claims For Exemption,CTM40510 Claims For Exemption,Where the such a claim for full or partial exemption is:,"A body such as a community shop is trading and is potentially in competition with other shops and businesses. It does not trade with a view to making a loss, rather it will try to make a profit, but, rather than distribute its profits to its members, any profit/surplus is likely to be ploughed back in to the business or to other community projects. That does not however mean that it will be exempt from tax.",False
10136,CTM40510,CTM40510 Claims For Exemption,CTM40510 Claims For Exemption,"from liability as trading incomeunder Case I of Schedule D on the grounds that the societyit is a mutual trading concern, it should be dealt with in accordance with the guidance at CTM40950 onwards.",Any claim that a registered industrial and provident society qualifies for full or partial exemption from liability to tax should therefore be considered critically dealt with as follows.,False
10137,CTM40510,CTM40510 Claims For Exemption,CTM40510 Claims For Exemption,"on the grounds that it is a charity, it should be submitted to HMRC Charities.",Where the such a claim for full or partial exemption is:,False
10138,CTM40510,CTM40510 Claims For Exemption,CTM40510 Claims For Exemption,Special types of society,"from liability as trading incomeunder Case I of Schedule D on the grounds that the societyit is a mutual trading concern, it should be dealt with in accordance with the guidance at [A registered society is not exempt from corporation tax. CTIS has seen a number of claims from, for example, community shops arguing that they are exempt because they are a registered society and/or a not for profit organisation. As in CTM40505 a registered society is a body corporate and broadly pays tax under the same rules as any other company. Equally a registered society can get the benefit of the same reliefs as any other company, unless the corporation tax acts specifically prevent it.",False
10139,CTM40510,CTM40510 Claims For Exemption,CTM40510 Claims For Exemption,As regards:,"A body such as a community shop is trading and is potentially in competition with other shops and businesses. It does not trade with a view to making a loss, rather it will try to make a profit, but, rather than distribute its profits to its members, any profit/surplus is likely to be ploughed back in to the business or to other community projects. That does not however mean that it will be exempt from tax.",False
10140,CTM40510,CTM40510 Claims For Exemption,CTM40510 Claims For Exemption,"a society carrying on operating as a club, see [A registered society is not exempt from corporation tax. CTIS has seen a number of claims from, for example, community shops arguing that they are exempt because they are a registered society and/or a not for profit organisation. As in CTM40505 a registered society is a body corporate and broadly pays tax under the same rules as any other company. Equally a registered society can get the benefit of the same reliefs as any other company, unless the corporation tax acts specifically prevent it.",Any claim that a registered industrial and provident society qualifies for full or partial exemption from liability to tax should therefore be considered critically dealt with as follows.,False
10141,CTM40510,CTM40510 Claims For Exemption,CTM40510 Claims For Exemption,"A body such as a community shop is trading and is potentially in competition with other shops and businesses. It does not trade with a view to making a loss, rather it will try to make a profit, but, rather than distribute its profits to its members, any profit/surplus is likely to be ploughed back in to the business or to other community projects. That does not however mean that it will be exempt from tax.",Where the such a claim for full or partial exemption is:,False
10142,CTM40510,CTM40510 Claims For Exemption,CTM40510 Claims For Exemption,Any claim that a registered industrial and provident society qualifies for full or partial exemption from liability to tax should therefore be considered critically dealt with as follows.,"from liability as trading incomeunder Case I of Schedule D on the grounds that the societyit is a mutual trading concern, it should be dealt with in accordance with the guidance at](https://www.gov.uk/hmrc-internal-manuals/company-taxation-manual/ctm40950) onwards.",False
10143,CTM40510,CTM40510 Claims For Exemption,CTM40510 Claims For Exemption,Where the such a claim for full or partial exemption is:,"on the grounds that it is a charity, it should be submitted to HMRC Charities.",False
10144,CTM40510,CTM40510 Claims For Exemption,CTM40510 Claims For Exemption,"from liability as trading incomeunder Case I of Schedule D on the grounds that the societyit is a mutual trading concern, it should be dealt with in accordance with the guidance at CTM40950 onwards.",Special types of society,False
10145,CTM40510,CTM40510 Claims For Exemption,CTM40510 Claims For Exemption,"on the grounds that it is a charity, it should be submitted to HMRC Charities.",As regards:,False
10146,CTM40510,CTM40510 Claims For Exemption,CTM40510 Claims For Exemption,Special types of society,"a society carrying on operating as a club, see](https://www.gov.uk/hmrc-internal-manuals/company-taxation-manual/ctm40100) onwards,",False
10147,CTM40510,CTM40510 Claims For Exemption,CTM40510 Claims For Exemption,As regards:,"a society registered as a credit union, see](https://www.gov.uk/hmrc-internal-manuals/company-taxation-manual/ctm40150) onwards.",False
10148,CTM40510,CTM40510 Claims For Exemption,CTM40510 Claims For Exemption,"a society carrying on operating as a club, see](https://www.gov.uk/hmrc-internal-manuals/company-taxation-manual/ctm40100) onwards,","a society registered as a housing association or registered social landlord, see [A registered society is not exempt from corporation tax. CTIS has seen a number of claims from, for example, community shops arguing that they are exempt because they are a registered society and/or a not for profit organisation. As in CTM40505 a registered society is a body corporate and broadly pays tax under the same rules as any other company. Equally a registered society can get the benefit of the same reliefs as any other company, unless the corporation tax acts specifically prevent it.",False
